row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,30/9/2022VND,1/10/2021VND,,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,Các công ty con > Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,466.964.809.368,161.764.492.000,466964809368.0,161764492000.0
Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Các công ty con > Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,458.751.657.862,199.491.934.084,458751657862.0,199491934084.0
Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Các công ty con > Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,205.051.386.730,159.185.584.085,205051386730.0,159185584085.0
Công ty TNHH Một Thành Viên Vật liệu Xây dựng Hoa Sen Yên Bái,Các công ty con > Công ty TNHH Một Thành Viên Vật liệu Xây dựng Hoa Sen Yên Bái,Công ty TNHH Một Thành Viên Vật liệu Xây dựng Hoa Sen Yên Bái,47.205.825.100,83.547.848.008,47205825100.0,83547848008.0
Các công ty thuộc sở hữu của Chủ tịch Công ty,Các công ty thuộc sở hữu của Chủ tịch Công ty,Các công ty thuộc sở hữu của Chủ tịch Công ty,Các công ty thuộc sở hữu của Chủ tịch Công ty,Các công ty thuộc sở hữu của Chủ tịch Công ty,,
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Các công ty thuộc sở hữu của Chủ tịch Công ty > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,517.408.886,6.124.567.058,517408886.0,6124567058.0
Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Các công ty thuộc sở hữu của Chủ tịch Công ty > Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,86.963.661,13.356.842,86963661.0,13356842.0
