row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,22.742.463.666,515.776.476.827,22742463666.0,515776476827.0
Dự phòng thiếu năm trước,Chi phí thuế hiện hành > Dự phòng thiếu năm trước,Dự phòng thiếu năm trước,939.181.818,-,939181818.0,
Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,,,,
Hoàn nhập các khoản chênh lệch tạm thời,Lợi ích thuế thu nhập hoãn lại > Hoàn nhập các khoản chênh lệch tạm thời,Hoàn nhập các khoản chênh lệch tạm thời,(22.440.081.065),(47.359.805.957),-22440081065.0,-47359805957.0
,,,1.241.564.419,468.416.670.870,1241564419.0,468416670870.0
