row_label_raw,row_label_full,col_0,Lãi suấtvay%/năm,Số đầu nămVND,Số vay trong nămVND,Số đã trả trong nămVND,Số cuối nămVND,numeric__Lãi suấtvay%/năm,numeric__Số đầu nămVND,numeric__Số vay trong nămVND,numeric__Số đã trả trong nămVND,numeric__Số cuối nămVND
Vay thấu chi,Vay thấu chi,Vay thấu chi,"Dưới 6,4",2.490.984.699.137,143.099.282.628.976,136.424.815.463.529,9.165.451.864.584,,2490984699137.0,143099282628976.0,136424815463529.0,9165451864584.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,"Dưới 8,6",43.010.985.000.000,227.209.620.000.000,219.225.555.000.000,50.995.050.000.000,,43010985000000.0,227209620000000.0,219225555000000.0,50995050000000.0
- Ngân hàng TMCP Ngoại Thương Việt Nam,- Ngân hàng TMCP Ngoại Thương Việt Nam,- Ngân hàng TMCP Ngoại Thương Việt Nam,,10.521.000.000.000,23.552.600.000.000,25.515.500.000.000,8.558.100.000.000,,10521000000000.0,23552600000000.0,25515500000000.0,8558100000000.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,,8.934.500.000.000,21.343.000.000.000,19.571.500.000.000,10.706.000.000.000,,8934500000000.0,21343000000000.0,19571500000000.0,10706000000000.0
- Ngân hàng TMCP Công Thương Việt Nam,- Ngân hàng TMCP Công Thương Việt Nam,- Ngân hàng TMCP Công Thương Việt Nam,,9.582.000.000.000,38.736.500.000.000,40.926.000.000.000,7.392.500.000.000,,9582000000000.0,38736500000000.0,40926000000000.0,7392500000000.0
- Các Ngân hàng và tổ chức tin dụng khác (*),- Các Ngân hàng và tổ chức tin dụng khác (*),- Các Ngân hàng và tổ chức tin dụng khác (*),,13.973.485.000.000,143.467.520.000.000,133.102.555.000.000,24.338.450.000.000,,13973485000000.0,143467520000000.0,133102555000000.0,24338450000000.0
- Vay khác,- Vay khác,- Vay khác,,-,110.000.000.000,110.000.000.000,-,,,110000000000.0,110000000000.0,
Tổng cộng,Tổng cộng,Tổng cộng,,45.501.969.699.137,370.308.902.628.976,355.650.370.463.529,60.160.501.864.584,,45501969699137.0,370308902628976.0,355650370463529.0,60160501864584.0
