row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
1. Các khoản phải thu bán các tài sản tài chính Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chính Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chính Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,192.130.223.980,507.766.978.808,192130223980.0,507766978808.0
1. Các khoản phải thu bán các tài sản tài chính Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chính Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chính Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,190.191.227.580,231.621.436.808,190191227580.0,231621436808.0
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính (*)","2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính (*)","2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính (*)",378.183.558.778,290.993.050.749,378183558778.0,290993050749.0
3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,1.576.810.496.033,830.656.988.493,1576810496033.0,830656988493.0
3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,1.503.000.000.000,795.000.000.000,1503000000000.0,795000000000.0
3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,3. Trả trước cho người bán Trong đó: Ứng trước tiền mua chứng khoán Khác,73.810.496.033,35.656.988.493,73810496033.0,35656988493.0
4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,16.583.961.207,14.825.982.317,16583961207.0,14825982317.0
4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,170.000.000,250.000.000,170000000.0,250000000.0
5. Các khoản phải thu khác Trong đó: Phải thu về ủy thác đầu tư,5. Các khoản phải thu khác Trong đó: Phải thu về ủy thác đầu tư,5. Các khoản phải thu khác Trong đó: Phải thu về ủy thác đầu tư,519.659.581.382,16.986.334.652,519659581382.0,16986334652.0
5. Các khoản phải thu khác Trong đó: Phải thu về ủy thác đầu tư,5. Các khoản phải thu khác Trong đó: Phải thu về ủy thác đầu tư,5. Các khoản phải thu khác Trong đó: Phải thu về ủy thác đầu tư,500.000.000.000,-,500000000000.0,
6. Dự phòng phải thu khó đòi,6. Dự phòng phải thu khó đòi,6. Dự phòng phải thu khó đòi,(190.252.227.580),(231.871.436.808),-190252227580.0,-231871436808.0
Tổng cộng,Tổng cộng,Tổng cộng,2.493.115.593.800,1.429.357.898.211,2493115593800.0,1429357898211.0
