row_label_raw,row_label_full,Công ty liên quan,Giao dịch,Phải thu/(phải trả) > Ngày 01 tháng 01 năm 2025,Phải thu/(phải trả) > Tăng trong năm,Phải thu/(phải trả) > Giảm trong năm,Phải thu/(phải trả) > Ngày 31 tháng 12 năm 2025,"Đơn vị tính, VND > Doanh thu/ (chi phí)",numeric__Giao dịch,numeric__Phải thu/(phải trả) > Ngày 01 tháng 01 năm 2025,numeric__Phải thu/(phải trả) > Tăng trong năm,numeric__Phải thu/(phải trả) > Giảm trong năm,numeric__Phải thu/(phải trả) > Ngày 31 tháng 12 năm 2025,"numeric__Đơn vị tính, VND > Doanh thu/ (chi phí)"
Daiwa Asset Management (Singapore) Ltd (Bên liên quan của Daiwa Securities Group Inc),Daiwa Asset Management (Singapore) Ltd (Bên liên quan của Daiwa Securities Group Inc),Daiwa Asset Management (Singapore) Ltd (Bên liên quan của Daiwa Securities Group Inc),Doanh thu hợp đồng tư vấn,360.926.822,-,(360.926.822),-,-,,360926822.0,,-360926822.0,,
Daiwa Asset Management Co. Ltd (Bên liên quan của Daiwa Securities Group Inc),Daiwa Asset Management Co. Ltd (Bên liên quan của Daiwa Securities Group Inc),Daiwa Asset Management Co. Ltd (Bên liên quan của Daiwa Securities Group Inc),Doanh thu hợp đồng tư vấn,-,2.694.687.006,(2.694.687.006),-,2.694.687.006,,,2694687006.0,-2694687006.0,,2694687006.0
Daiwa Capital Markets Europe Limited (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets Europe Limited (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets Europe Limited (Bên liên quan của Daiwa Securities Group Inc),Phí hoa hồng phải trả,(36.791.847),(36.959.751),73.751.598,-,(36.959.751),,-36791847.0,-36959751.0,73751598.0,,-36959751.0
Daiwa Capital Markets America Inc. (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets America Inc. (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets America Inc. (Bên liên quan của Daiwa Securities Group Inc),Phí hoa hồng phải trả,(175.140.135),(1.308.678.117),1.460.120.174,(23.698.078),(1.308.678.117),,-175140135.0,-1308678117.0,1460120174.0,-23698078.0,-1308678117.0
Daiwa Capital Markets Singapore Limited (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets Singapore Limited (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets Singapore Limited (Bên liên quan của Daiwa Securities Group Inc),Phí hoa hồng phải trả,(205.098.258),(478.106.084),-,(683.204.342),(478.106.084),,-205098258.0,-478106084.0,,-683204342.0,-478106084.0
Daiwa Capital Markets HongKong Limited (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets HongKong Limited (Bên liên quan của Daiwa Securities Group Inc),Daiwa Capital Markets HongKong Limited (Bên liên quan của Daiwa Securities Group Inc),Phí hoa hồng phải trả,(1.997.167.889),(7.124.949.767),8.442.876.092,(679.241.564),(7.124.949.767),,-1997167889.0,-7124949767.0,8442876092.0,-679241564.0,-7124949767.0
Công ty TNHH MTV Nguyễn Sài Gòn,Công ty TNHH MTV Nguyễn Sài Gòn,Công ty TNHH MTV Nguyễn Sài Gòn,Doanh thu giao dịch và dịch vụ chứng khoán khác,-,74.176.632,(74.176.632),-,74.176.632,,,74176632.0,-74176632.0,,74176632.0
Công ty TNHH MTV Nguyễn Sài Gòn,Công ty TNHH MTV Nguyễn Sài Gòn,Công ty TNHH MTV Nguyễn Sài Gòn,Cổ tức SSI,-,(3.250.001.000),3.250.001.000,-,-,,,-3250001000.0,3250001000.0,,
