row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,28.147.000.000,42.750.367.275,-,-,28147000000.0,42750367275.0,,
Cổ phiếu và chứng chỉ quỹ chưa niêm yết,Cổ phiếu và chứng chỉ quỹ chưa niêm yết,Cổ phiếu và chứng chỉ quỹ chưa niêm yết,379.600.375.621,382.542.895.621,342.764.891.142,338.023.599.756,379600375621.0,382542895621.0,342764891142.0,338023599756.0
Công ty Cổ phần Công nghệ số SSI,Công ty Cổ phần Công nghệ số SSI,Công ty Cổ phần Công nghệ số SSI,150.000.000.000,150.000.000.000,-,-,150000000000.0,150000000000.0,,
Công ty Cổ phần Pan Farm,Công ty Cổ phần Pan Farm,Công ty Cổ phần Pan Farm,32.000.014.000,32.000.014.000,32.000.014.000,32.000.014.000,32000014000.0,32000014000.0,32000014000.0,32000014000.0
Công ty Cổ phần ConCung,Công ty Cổ phần ConCung,Công ty Cổ phần ConCung,-,-,40.007.139.216,40.007.139.216,,,40007139216.0,40007139216.0
Cổ phiếu và chứng chỉ quỹ khác,Cổ phiếu và chứng chỉ quỹ khác,Cổ phiếu và chứng chỉ quỹ khác,197.600.361.621,200.542.881.621,270.757.737.926,266.016.446.540,197600361621.0,200542881621.0,270757737926.0,266016446540.0
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,48.000.134.751,48.000.134.751,108.279.582.466,108.279.582.466,48000134751.0,48000134751.0,108279582466.0,108279582466.0
Tổng cộng,Tổng cộng,Tổng cộng,455.747.510.372,473.293.397.647,451.044.473.608,446.303.182.222,455747510372.0,473293397647.0,451044473608.0,446303182222.0
