row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 200.133.810.219,Số đầu nămVND > 190.871.758.751,numeric__Số cuối nămVND > 200.133.810.219,numeric__Số đầu nămVND > 190.871.758.751
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,200.133.810.219,190.871.758.751,200133810219.0,190871758751.0
Từ nằm thứ ba đến năm thứ năm,Từ nằm thứ ba đến năm thứ năm,Từ nằm thứ ba đến năm thứ năm,500.334.518.931,572.615.276.252,500334518931.0,572615276252.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,-,95.435.872.880,,95435872880.0
,,,900.602.139.369,1.049.794.666.633,900602139369.0,1049794666633.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),200.133.810.219,190.871.758.751,200133810219.0,190871758751.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,700.468.329.150,858.922.907.882,700468329150.0,858922907882.0
