row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,,,,
Công Ty TNHH Baconco,a. Các khoản phải trả người bán ngắn hạn > Công Ty TNHH Baconco,Công Ty TNHH Baconco,75.059.625.444,75.059.625.444,-,-,75059625444.0,75059625444.0,,
CÔNG TY TNHH MTV Hóa chất Đức Giang – Lào Cai,a. Các khoản phải trả người bán ngắn hạn > CÔNG TY TNHH MTV Hóa chất Đức Giang – Lào Cai,CÔNG TY TNHH MTV Hóa chất Đức Giang – Lào Cai,71.326.012.800,71.326.012.800,-,-,71326012800.0,71326012800.0,,
Uralkali Trading SIA,a. Các khoản phải trả người bán ngắn hạn > Uralkali Trading SIA,Uralkali Trading SIA,-,-,48.839.480.801,48.839.480.801,,,48839480801.0,48839480801.0
Các nhà cung cấp khác,a. Các khoản phải trả người bán ngắn hạn > Các nhà cung cấp khác,Các nhà cung cấp khác,233.486.347.031,233.486.347.031,102.668.970.976,102.668.970.976,233486347031.0,233486347031.0,102668970976.0,102668970976.0
,,,379.871.985.275,379.871.985.275,151.508.451.777,151.508.451.777,379871985275.0,379871985275.0,151508451777.0,151508451777.0
b. Phải trả người bán là các bên liên quan(Chỉ tiết tại Thuyết minh số 37),a. Các khoản phải trả người bán ngắn hạn > b. Phải trả người bán là các bên liên quan(Chỉ tiết tại Thuyết minh số 37),b. Phải trả người bán là các bên liên quan(Chỉ tiết tại Thuyết minh số 37),384.822.999.526,384.822.999.526,303.143.571.890,303.143.571.890,384822999526.0,384822999526.0,303143571890.0,303143571890.0
Tổng cộng,a. Các khoản phải trả người bán ngắn hạn > Tổng cộng,Tổng cộng,764.694.984.801,764.694.984.801,454.652.023.667,454.652.023.667,764694984801.0,764694984801.0,454652023667.0,454652023667.0
