row_label_raw,row_label_full,col_0,col_1,31/12/2025VND,01/01/2025VND,numeric__col_1,numeric__31/12/2025VND,numeric__01/01/2025VND
a),a),a),Ngắn hạn,1.210.669.458,1.790.722.093,,1210669458.0,1790722093.0
a),a),a),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",9.289.856,5.822.129,,9289856.0,5822129.0
a),a),a),Chi phí hợp tác truyền thông chờ phân bổ,943.963.958,943.963.958,,943963958.0,943963958.0
a),a),a),Chi phí tiền thuê đất tòa nhà hỗn hợp Quốc Oai,-,508.462.416,,,508462416.0
a),a),a),Thuế TNDN tạm nộp 1%,55.265.645,55.265.645,,55265645.0,55265645.0
a),a),a),Chi phí chờ phân bổ khác,202.149.999,277.207.945,,202149999.0,277207945.0
b),b),b),Dài hạn,3.996.797.435,5.377.113.224,,3996797435.0,5377113224.0
b),b),b),Trả trước tiền thuê diện tích tầng 19 cho Công ty Lạc Việt,3.495.297.249,3.609.897.165,,3495297249.0,3609897165.0
b),b),b),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",473.725.661,578.851.125,,473725661.0,578851125.0
b),b),b),Chi phí chờ phân bổ khác,27.774.525,1.188.364.934,,27774525.0,1188364934.0
b),b),b),Cộng,5.207.466.893,7.167.835.317,,5207466893.0,7167835317.0
