row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Công ty CP Xây dựng C.E.O,Mua hàng > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,19.163.027.557,55.625.193.264,19163027557.0,55625193264.0
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Mua hàng > Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,98.148.148,16.666.667,98148148.0,16666667.0
Công ty CP Du lịch C.E.O,Mua hàng > Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,1.764.104.734,4.551.562.531,1764104734.0,4551562531.0
Công ty TNHH C.E.O Hospitality,Mua hàng > Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,15.769.653.224,15.972.310.086,15769653224.0,15972310086.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Mua hàng > Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,1.576.655.013,4.788.360.231,1576655013.0,4788360231.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Mua hàng > Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,352.811.978,447.979.734,352811978.0,447979734.0
Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Mua hàng > Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,8.839.480.677,37.866.335.740,8839480677.0,37866335740.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Mua hàng > Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,93.459.412,78.789.930,93459412.0,78789930.0
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Công ty CP Xây dựng C.E.O,Bán hàng > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,5.391.662.233,6.795.348.631,5391662233.0,6795348631.0
Công ty CP Du lịch C.E.O,Bán hàng > Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,-,111.047.405,,111047405.0
Công ty TNHH C.E.O Quốc tế,Bán hàng > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,478.612.781,335.111.260,478612781.0,335111260.0
Công ty TNHH C.E.O Hospitality,Bán hàng > Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,919.864.095,907.598.850,919864095.0,907598850.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Bán hàng > Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,3.710.458.505,1.251.992.880,3710458505.0,1251992880.0
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Bán hàng > Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,22.737.811.407,20.244.184.894,22737811407.0,20244184894.0
Công ty TNHH MTV Xây dựng C.E.O Vân Đồn,Bán hàng > Công ty TNHH MTV Xây dựng C.E.O Vân Đồn,Công ty TNHH MTV Xây dựng C.E.O Vân Đồn,2.182.889.246,1.671.454.048,2182889246.0,1671454048.0
Công ty TNHH Green Phú Quốc,Bán hàng > Công ty TNHH Green Phú Quốc,Công ty TNHH Green Phú Quốc,-,367.500,,367500.0
Công ty CP Phát triển nhà và Đô thị Phú Quốc,Bán hàng > Công ty CP Phát triển nhà và Đô thị Phú Quốc,Công ty CP Phát triển nhà và Đô thị Phú Quốc,867.309.306,628.849.876,867309306.0,628849876.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Bán hàng > Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,767.075.373,872.835.793,767075373.0,872835793.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Bán hàng > Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,3.600.746.533,2.215.323.067,3600746533.0,2215323067.0
