row_label_raw,row_label_full,Khoản mục,01/01/2025,Tăng trong năm,Giảm trong năm,31/12/2025,numeric__01/01/2025,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__31/12/2025
Nguyên giá,Nguyên giá,Nguyên giá,224.903.449.704,-,-,224.903.449.704,224903449704.0,,,224903449704.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,224.903.449.704,-,-,224.903.449.704,224903449704.0,,,224903449704.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị hao mòn lũy kế,Giá trị quyền sử dụng đất > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,65.718.168.237,4.994.899.812,-,70.713.068.049,65718168237.0,4994899812.0,,70713068049.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,65.718.168.237,4.994.899.812,-,70.713.068.049,65718168237.0,4994899812.0,,70713068049.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị còn lại,Giá trị quyền sử dụng đất > Giá trị còn lại,Giá trị còn lại,159.185.281.467,,,154.190.381.655,159185281467.0,,,154190381655.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,159.185.281.467,,,154.190.381.655,159185281467.0,,,154190381655.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,,,-,,,,
