row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Packing material costs,Packing material costs,Packing material costs,"925,258,650,169","2,194,346,387,632",,
Labor costs and staff costs,Labor costs and staff costs,Labor costs and staff costs,"71,789,991,519","74,472,840,527",,
Depreciation,Depreciation,Depreciation,"165,864,396,378","156,699,958,343",,
External services,External services,External services,"397,295,664,507","333,910,939,121",,
Others,Others,Others,"26,129,549,636","36,458,325,173",,
Total,Total,Total,"1,586,338,252,209","2,795,888,450,796",,
