row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,col_2,numeric__Nội dung nghiệp vụ,numeric__col_2
+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông (Công ty con),+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông (Công ty con),+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông (Công ty con),+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông (Công ty con),+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông (Công ty con),,
,,,1. Chi tiền trong năm,2.900.000.000,,2900000000.0
,,,- Cho mượn tạm,2.900.000.000,,2900000000.0
