row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
Term deposits,Term deposits,Term deposits,"397,621,887,038","96,000,000,000",,
Held to Maturity,Held to Maturity,Held to Maturity,"57,082,355,143","126,073,338,159",,
Inventories,Inventories,Inventories,"567,712,347,669","197,719,631,528",,
Tangible fixed assets,Tangible fixed assets,Tangible fixed assets,"2,898,567,151,179","2,881,258,131,611",,
Land ues rights,Land ues rights,Land ues rights,"719,213,039,062","519,233,168,681",,
Shares,Shares,Shares,"997,398,163,912","987,505,849,954",,
Investment properties,Investment properties,Investment properties,"193,407,315,889","156,631,859,249",,
