row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Tax expenses in respect of the current period taxable profit,Tax expenses in respect of the current period taxable profit,Tax expenses in respect of the current period taxable profit,"6,408,882,511","11,639,704,161",,
Adjustment of tax expenses in the previous periods to the current period,Adjustment of tax expenses in the previous periods to the current period,Adjustment of tax expenses in the previous periods to the current period,,,,
Total,Total,Total,"6,408,882,511","11,639,704,161",,
