row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết
4. Công ty Cổ phần Nhựt Hồng,4. Công ty Cổ phần Nhựt Hồng,4. Công ty Cổ phần Nhựt Hồng,"Tòa nhà VCCI, tầng 4, số 12 Hòa Bình, Phường An Cư, Quận Ninh Kiều, Cần Thơ","60,00%","60,00%",,0.6,0.6
5. Công ty TNHH Sao Mai Super Feed,5. Công ty TNHH Sao Mai Super Feed,5. Công ty TNHH Sao Mai Super Feed,"CCN Вам Cống, Áp An Thạnh, Xã Bình Thành, Huyện Lắp Vò, Tĩnh Đồng Tháp","100,00%","100,00%",,1.0,1.0
6. Công ty TNHH TM Sao Mai Solar,6. Công ty TNHH TM Sao Mai Solar,6. Công ty TNHH TM Sao Mai Solar,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang","100,00%","100,00%",,1.0,1.0
7. Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia I.D.I,7. Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia I.D.I,7. Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia I.D.I,"QL80 CCN Вам Cống, Lắp Vò, Đồng Tháp","51,23%","51,23%",,0.5123,0.5123
08. Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,08. Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,08. Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,"QL80 CCN Вам Cống, Lắp Vò, Đồng Tháp","43,95%","82,67%",,0.4395,0.8267
09. Công ty TNHH Sinh Học MAIKI JAPAN,09. Công ty TNHH Sinh Học MAIKI JAPAN,09. Công ty TNHH Sinh Học MAIKI JAPAN,"29 Trần Hưng Đạo, Phường Mỹ Thới, TP Long Xuyên, An Giang.","51,00%","51,00%",,0.51,0.51
10. Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,10. Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,10. Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,"Khu D, Mỹ Thạnh Bắc, Đức Huệ, Long An","86,40%","95,67%",,0.8640000000000001,0.9567
11. Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,11. Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,11. Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,"Số 1, Tiểu khu 834, cụm 3 tầng, xã Ea Pô, Huyện Cư Jút, Tĩnh Đắk Nông, Việt Nam","49,94%","97,50%",,0.49939999999999996,0.975
