row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Opening balance,Opening balance_1,numeric__Closing balance,numeric__Closing balance_1,numeric__Opening balance,numeric__Opening balance_1
,,,Historical cost,Recoverable value,Historical cost,Recoverable value,,,,
"- Trade receivables, Other receivables","- Trade receivables, Other receivables","- Trade receivables, Other receivables","9,791,211,068",,"9,791,211,068",,,,,
+Satra Thai Son JSC,+Satra Thai Son JSC,+Satra Thai Son JSC,"6,851,211,068",,"6,851,211,068",,,,,
"+Quang Huy BK Mechatronics Co., Ltd.","+Quang Huy BK Mechatronics Co., Ltd.","+Quang Huy BK Mechatronics Co., Ltd.","2,900,000,000",,"2,900,000,000",,,,,
+ Quatron Steel JSC,+ Quatron Steel JSC,+ Quatron Steel JSC,"40,000,000",,"40,000,000",,,,,
Total,Total,Total,"9,791,211,068",,"9,791,211,068",,,,,
