row_label_raw,row_label_full,"1,533,335,284,398","1,146,272,503,719","numeric__1,146,272,503,719"
"1,532,851,919,398","1,532,851,919,398","1,532,851,919,398","1,146,272,503,719",
"74,153,508,915","74,153,508,915","74,153,508,915","57,717,750,410",
"275,925,249,700","275,925,249,700","275,925,249,700","255,547,112,700",
"149,807,611,000","149,807,611,000","149,807,611,000","149,807,611,000",
"22,452,693,000","22,452,693,000","22,452,693,000","16,803,682,000",
"11,444,933,968","11,444,933,968","11,444,933,968","4,106,650,968",
"999,067,922,815","999,067,922,815","999,067,922,815","662,289,696,641",
"483,365,000","483,365,000","483,365,000",,
"400,000,000","400,000,000","400,000,000",,
"83,365,000","83,365,000","83,365,000",,
"1,533,335,284,398","1,533,335,284,398","1,533,335,284,398","1,146,272,503,719",
