row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
Short - term,Short - term,Short - term,"1,533,335,284,398","1,146,272,503,719",,
Real estate transfer,Real estate transfer,Real estate transfer,"1,283,137,186,981","891,112,138,091",,
Construction works,Construction works,Construction works,"114,648,903,911","70,160,914,629",,
Production and trade,Construction works > Production and trade,Production and trade,"7,106","31,590,000",7.106,
Solar power supply,Solar power supply,Solar power supply,"249,840,000",,,
"Tourism, restaurant and hotel services","Tourism, restaurant and hotel services","Tourism, restaurant and hotel services","300,940,880","96,329,912",,
Others payables,Others payables,Others payables,"134,998,405,520","184,871,531,087",,
Long - term,Long - term,Long - term,,,,
Total,Total,Total,"1,533,335,284,398","1,146,272,503,719",,
