row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
a) Short-term unearned revenues,a) Short-term unearned revenues,a) Short-term unearned revenues,,"2,962,272,779",,
Revenues from traditional client programs,Revenues from traditional client programs,Revenues from traditional client programs,,"2,962,272,779",,
b) Long-term unearned revenues,b) Long-term unearned revenues,b) Long-term unearned revenues,,,,
Total,Total,Total,,"2,962,272,779",,
