row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,251.862.415.228,37.171.750.041,12.868.905.277,276.165.259.992,251862415228.0,37171750041.0,12868905277.0,276165259992.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,87.634.581.863,,12.868.905.277,74.765.676.586,87634581863.0,,12868905277.0,74765676586.0
- Nhà,- Nhà,- Nhà,164.227.833.365,37.171.750.041,,201.399.583.406,164227833365.0,37171750041.0,,201399583406.0
II. Giá trị hao mòn lũy kế,II. Giá trị hao mòn lũy kế,II. Giá trị hao mòn lũy kế,62.344.313.070,5.918.269.814,2.843.740.035,65.418.842.849,62344313070.0,5918269814.0,2843740035.0,65418842849.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,,,,,,,,
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,62.344.313.070,5.918.269.814,2.843.740.035,65.418.842.849,62344313070.0,5918269814.0,2843740035.0,65418842849.0
III. Giá trị còn lại,- Quyền sử dụng đất > III. Giá trị còn lại,III. Giá trị còn lại,189.518.102.158,,,210.746.417.143,189518102158.0,,,210746417143.0
- Quyền sử dụng đất,- Quyền sử dụng đất > - Quyền sử dụng đất,- Quyền sử dụng đất,87.634.581.863,,,74.765.676.586,87634581863.0,,,74765676586.0
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,101.883.520.295,,,135.980.740.557,101883520295.0,,,135980740557.0
