row_label_raw,row_label_full,Name,Address,numeric__Address
+ Sao Mai Group Corporation - HCM branch,+ Sao Mai Group Corporation - HCM branch,+ Sao Mai Group Corporation - HCM branch,"09 Nguyen Kim Street, Ward 12, District 5, Ho Chi Minh City",
+ Sao Mai Group Corporation branch - Sao Mai Resort,+ Sao Mai Group Corporation branch - Sao Mai Resort,+ Sao Mai Group Corporation branch - Sao Mai Resort,"km 47, 51 route, Song Vinh, Tan Phuoc, Tan Thanh, Ba Ria Vung Tau Province",
+ Sao Mai Group Corporation branch - Lap Vo Dong Thap branch,+ Sao Mai Group Corporation branch - Lap Vo Dong Thap branch,+ Sao Mai Group Corporation branch - Lap Vo Dong Thap branch,"Vam Cong IP, Lap Vo district, Dong N Thap province",
+ Sao Mai Group Corporation branch - Sao Mai International Hospital,+ Sao Mai Group Corporation branch - Sao Mai International Hospital,+ Sao Mai Group Corporation branch - Sao Mai International Hospital,"325/1 Hung Vuong Street, My Long Ward, Long Xuyen City, An Giang province",
+ Sao Mai Group Corporation - Ca Mau,+ Sao Mai Group Corporation - Ca Mau,+ Sao Mai Group Corporation - Ca Mau,"17 str, 1A highway residential area, Ly Van Lam, Ca Mau province",
+ Sao Mai Group Corporation - Thanh Hoa,+ Sao Mai Group Corporation - Thanh Hoa,+ Sao Mai Group Corporation - Thanh Hoa,"Sao Mai new urban area, 47 route, Tho Dan, Trieu Son district, Thanh Hoa province",
+ Sao Mai Group Corporation - Resort and Lamori Spa,+ Sao Mai Group Corporation - Resort and Lamori Spa,+ Sao Mai Group Corporation - Resort and Lamori Spa,"Quyet Tam village, Tho Lam commune, Tho Xuan district, Thanh Hoa province",
+ Sao Mai Group Corporation branch - Dong Thap branch,+ Sao Mai Group Corporation branch - Dong Thap branch,+ Sao Mai Group Corporation branch - Dong Thap branch,"No. 04 Doc Binh Kieu, Ward 2, Cao Lanh City, Dong Thap",
+ Sao Mai Group Corporation - Northern provinces representative office,+ Sao Mai Group Corporation - Northern provinces representative office,+ Sao Mai Group Corporation - Northern provinces representative office,"Houses C and D-9, 18 Pham Hung street, My Dinh, Tu Liem, Ha Noi city",
+ Sao Mai Group Corporation - representative office in Can Tho city,+ Sao Mai Group Corporation - representative office in Can Tho city,+ Sao Mai Group Corporation - representative office in Can Tho city,"VCCI Building, 4th Floor, No. 12, Hoa Binh, An Cu Ward, Can Tho City",
+ Sao Mai Group Corporation - representative office in Hoa Binh city,+ Sao Mai Group Corporation - representative office in Hoa Binh city,+ Sao Mai Group Corporation - representative office in Hoa Binh city,"No 151 Phuong Lam Ward, Hoa Binh city, Hoa Binh province.",
+ Sao Mai Group Corporation - representative office in Ho Chi Minh city,+ Sao Mai Group Corporation - representative office in Ho Chi Minh city,+ Sao Mai Group Corporation - representative office in Ho Chi Minh city,"No. 9 Nguyen Kim, Ward 12, District 5, Ho Chi Minh City",
