row_label_raw,row_label_full,"Chi phí công cụ, dụng cụ",5.111.780.018,4.749.671.483,numeric__5.111.780.018,numeric__4.749.671.483
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,37.908.764.623,34.932.809.102,37908764623.0,34932809102.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,8.432.138.403,8.107.512.094,8432138403.0,8107512094.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",18.255.245,1.485.117.717,18255245.0,1485117717.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,39.836.672.147,37.431.712.652,39836672147.0,37431712652.0
Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,25.453.018.871,14.338.667.918,25453018871.0,14338667918.0
Cộng,Cộng,Cộng,116.760.629.307,101.045.490.966,116760629307.0,101045490966.0
