row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
a) Short-term accrued expenses,a) Short-term accrued expenses,a) Short-term accrued expenses,"40,363,363,899","33,609,002,180",,
Advance deduction of cost of construction of feed factory,Advance deduction of cost of construction of feed factory,Advance deduction of cost of construction of feed factory,,"1,064,226,955",,
Advance deduction of interest,Advance deduction of interest,Advance deduction of interest,"19,703,754,476","4,666,640,928",,
Advance deduction of site clearance costs for Xuan Thinh & Tho Dan residential areas,Advance deduction of site clearance costs for Xuan Thinh & Tho Dan residential areas,Advance deduction of site clearance costs for Xuan Thinh & Tho Dan residential areas,"20,286,347,508","20,286,347,508",,
Depreciation in advance of the hostels that employees have collected,Depreciation in advance of the hostels that employees have collected,Depreciation in advance of the hostels that employees have collected,"244,022,868","6,878,691,096",,
Twelfth-floor Building office,Twelfth-floor Building office,Twelfth-floor Building office,,"713,095,693",,
Others,Others,Others,"129,239,047",,,
b) Long-term accrued expenses,b) Long-term accrued expenses,b) Long-term accrued expenses,,,,
