row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
Short-term trade receivables,Short-term trade receivables,Short-term trade receivables,"136,964,674,389","111,082,182,349",,
Receivables from real estate transfer,Receivables from real estate transfer,Receivables from real estate transfer,"49,288,409,186","45,841,955,028",,
Receivables from production and trade,Receivables from production and trade,Receivables from production and trade,"28,340,836,599","9,814,081,565",,
Receivable from solar power supply,Receivable from solar power supply,Receivable from solar power supply,"56,822,024,812","49,338,090,302",,
"Receivable from tourism, restaurant and hotel services","Receivable from tourism, restaurant and hotel services","Receivable from tourism, restaurant and hotel services","2,513,403,792","5,772,173,454",,
Others,Others,Others,,"315,882,000",,
Long-term trade receivables,Long-term trade receivables,Long-term trade receivables,,,,
Total,Total,Total,"136,964,674,389","111,082,182,349",,
