row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Số dư tài sản có Triệu đồng,Dự phòng Triệu đồng,Số dư tài sản có Triệu đồng,Dự phòng Triệu đồng,,,,
Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,967.758,967.758,1.106.039,1.106.039,967758.0,967758.0,1106039.0,1106039.0
Tài sản nhận cần trừ nợ,Tài sản nhận cần trừ nợ,Tài sản nhận cần trừ nợ,1.050.802,659.176,1.480.380,1.006.515,1050802.0,659176.0,1480380.0,1006515.0
Phải thu CTCP Thương mại Vàng bạc đá quý Phương Nam,Phải thu CTCP Thương mại Vàng bạc đá quý Phương Nam,Phải thu CTCP Thương mại Vàng bạc đá quý Phương Nam,503.639,503.639,503.639,503.639,503639.0,503639.0,503639.0,503639.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,303.767,303.488,469.351,460.229,303767.0,303488.0,469351.0,460229.0
,,,2.825.966,2.434.061,3.559.409,3.076.422,2825966.0,2434061.0,3559409.0,3076422.0
Trong đó: Các khoản được xử lý theo Đề án tái cơ cấu,Trong đó: Các khoản được xử lý theo Đề án tái cơ cấu,Trong đó: Các khoản được xử lý theo Đề án tái cơ cấu,2.532.665,2.155.619,3.100.524,2.648.114,2532665.0,2155619.0,3100524.0,2648114.0
- Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (*),- Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (*),- Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (*),967.758,967.758,1.106.039,1.106.039,967758.0,967758.0,1106039.0,1106039.0
- Tài sản nhận cần trừ nợ (**),- Tài sản nhận cần trừ nợ (**),- Tài sản nhận cần trừ nợ (**),1.009.768,632.722,1.439.346,986.936,1009768.0,632722.0,1439346.0,986936.0
- Phải thu CTCP Thương mại Vàng bạc đá quý Phương Nam (*),- Phải thu CTCP Thương mại Vàng bạc đá quý Phương Nam (*),- Phải thu CTCP Thương mại Vàng bạc đá quý Phương Nam (*),503.639,503.639,503.639,503.639,503639.0,503639.0,503639.0,503639.0
- Phải thu từ hoạt động ủy thác đầu tư (*),- Phải thu từ hoạt động ủy thác đầu tư (*),- Phải thu từ hoạt động ủy thác đầu tư (*),51.500,51.500,51.500,51.500,51500.0,51500.0,51500.0,51500.0
