row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Dự án Ngân hàng hợp kênh OMNICHANNEL,Dự án Ngân hàng hợp kênh OMNICHANNEL,Dự án Ngân hàng hợp kênh OMNICHANNEL,87.470,-,87470.0,
"Trụ sở văn phòng tại Thị xã Tây Ninh,tỉnh Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh,tỉnh Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh,tỉnh Tây Ninh",71.062,71.062,71062.0,71062.0
Chi phí sửa chữa tài sản cố định tại chi nhánh,Chi phí sửa chữa tài sản cố định tại chi nhánh,Chi phí sửa chữa tài sản cố định tại chi nhánh,54.533,15.368,54533.0,15368.0
Chi phí công trình xây dựng trụ sở chi nhánh,Chi phí công trình xây dựng trụ sở chi nhánh,Chi phí công trình xây dựng trụ sở chi nhánh,46.463,63.169,46463.0,63169.0
Dự án Basel II,Dự án Basel II,Dự án Basel II,40.974,62.383,40974.0,62383.0
Trụ sở văn phòng tại Quận Tân Phú,Trụ sở văn phòng tại Quận Tân Phú,Trụ sở văn phòng tại Quận Tân Phú,,,,
Thành phố Hồ Chí Minh,Trụ sở văn phòng tại Quận Tân Phú > Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,37.609,37.609,37609.0,37609.0
Dự án Treasury – Front to back,Trụ sở văn phòng tại Quận Tân Phú > Dự án Treasury – Front to back,Dự án Treasury – Front to back,28.961,-,28961.0,
Ví điện tử Sacombank Pay,Trụ sở văn phòng tại Quận Tân Phú > Ví điện tử Sacombank Pay,Ví điện tử Sacombank Pay,17.174,-,17174.0,
Dự án hợp nhất hạ tầng máy chủ CSDL,Trụ sở văn phòng tại Quận Tân Phú > Dự án hợp nhất hạ tầng máy chủ CSDL,Dự án hợp nhất hạ tầng máy chủ CSDL,-,128.684,,128684.0
Các khoản xây dựng cơ bản khác,Trụ sở văn phòng tại Quận Tân Phú > Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,270.526,109.006,270526.0,109006.0
,,,654.772,487.281,654772.0,487281.0
