row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1 năm 2022,Ngày 1 tháng 1 năm 2022,Ngày 1 tháng 1 năm 2022,4.041.764,2.875.515,6.917.279,4041764.0,2875515.0,6917279.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,78.707,392.266,470.973,78707.0,392266.0,470973.0
Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,(1.822.300),-,(1.822.300),-1822300.0,,-1822300.0
Tăng khác,Tăng khác,Tăng khác,55.977,-,55.977,55977.0,,55977.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,8.710,(455),8.255,8710.0,-455.0,8255.0
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,2.362.858,3.267.326,5.630.184,2362858.0,3267326.0,5630184.0
