row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
"Hoạt động hành chính và dịch vụ hỗ trợBán buôn và bán lẻ; sửa chữa ô tô, mô tô,xe máy và xe có động cơ khác","Hoạt động hành chính và dịch vụ hỗ trợBán buôn và bán lẻ; sửa chữa ô tô, mô tô,xe máy và xe có động cơ khác","Hoạt động hành chính và dịch vụ hỗ trợBán buôn và bán lẻ; sửa chữa ô tô, mô tô,xe máy và xe có động cơ khác",212.890.201,"48,54",172.650.992,"44,50",212890201.0,48.54,172650992.0,44.5
"Hoạt động hành chính và dịch vụ hỗ trợBán buôn và bán lẻ; sửa chữa ô tô, mô tô,xe máy và xe có động cơ khác","Hoạt động hành chính và dịch vụ hỗ trợBán buôn và bán lẻ; sửa chữa ô tô, mô tô,xe máy và xe có động cơ khác","Hoạt động hành chính và dịch vụ hỗ trợBán buôn và bán lẻ; sửa chữa ô tô, mô tô,xe máy và xe có động cơ khác",43.657.534,"9,95",40.396.612,"10,41",43657534.0,9.95,40396612.0,10.41
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",39.124.557,"8,92",39.402.127,"10,16",39124557.0,8.92,39402127.0,10.16
Xây dựng,Xây dựng,Xây dựng,28.447.719,"6,49",20.365.450,"5,25",28447719.0,6.49,20365450.0,5.25
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",19.342.166,"4,41",20.361.197,"5,25",19342166.0,4.41,20361197.0,5.25
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,6.714.727,"1,53",6.543.715,"1,69",6714727.0,1.53,6543715.0,1.69
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",6.338.234,"1,45",5.362.414,"1,38",6338234.0,1.45,5362414.0,1.38
"Giáo dục, đào tạo","Giáo dục, đào tạo","Giáo dục, đào tạo",5.784.057,"1,32",5.584.278,"1,44",5784057.0,1.32,5584278.0,1.44
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",5.713.791,"1,30",4.796.645,"1,24",5713791.0,1.3,4796645.0,1.24
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,5.008.055,"1,14",3.892.422,"1,00",5008055.0,1.14,3892422.0,1.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,3.629.882,"0,83",2.967.008,"0,76",3629882.0,0.83,2967008.0,0.76
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,3.205.641,"0,73",3.792.016,"0,98",3205641.0,0.73,3792016.0,0.98
Khai khoáng,Khai khoáng,Khai khoáng,1.309.737,"0,30",1.189.930,"0,31",1309737.0,0.3,1189930.0,0.31
"Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bất buộc","Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bất buộc","Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bất buộc",1.121.513,"0,26",1.073.757,"0,28",1121513.0,0.26,1073757.0,0.28
Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,274.595,"0,06",252.050,"0,06",274595.0,0.06,252050.0,0.06
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,150.047,"0,03",145.983,"0,04",150047.0,0.03,145983.0,0.04
"Nghệ thuật vui chơi, giải trí","Nghệ thuật vui chơi, giải trí","Nghệ thuật vui chơi, giải trí",137.337,"0,03",158.785,"0,04",137337.0,0.03,158785.0,0.04
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",94.440,"0,02",148.964,"0,04",94440.0,0.02,148964.0,0.04
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",11.315,"0,00",8.585,"0,00",11315.0,0.0,8585.0,0.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,55.672.229,"12,69",58.836.666,"15,17",55672229.0,12.69,58836666.0,15.17
,,,438.627.777,"100,00",387.929.596,"100,00",438627777.0,100.0,387929596.0,100.0
