row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,85.825.175,95.975.596,85825175.0,95975596.0
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,79.350.872,89.706.058,79350872.0,89706058.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,6.195.382,5.990.199,6195382.0,5990199.0
Tiền gửi tiết kiệm không kỳ hạn bằng VND,Tiền gửi tiết kiệm không kỳ hạn bằng VND,Tiền gửi tiết kiệm không kỳ hạn bằng VND,37.569,85.965,37569.0,85965.0
Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,241.352,193.374,241352.0,193374.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,367.417.223,329.870.273,367417223.0,329870273.0
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,62.935.601,65.819.819,62935601.0,65819819.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,5.161.207,5.765.618,5161207.0,5765618.0
Tiền gửi tiết kiệm có kỳ hạn bằng VND,Tiền gửi tiết kiệm có kỳ hạn bằng VND,Tiền gửi tiết kiệm có kỳ hạn bằng VND,295.763.083,254.436.652,295763083.0,254436652.0
Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,3.557.332,3.848.184,3557332.0,3848184.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,535.160,749.951,535160.0,749951.0
Tiền gửi ký quỹ bằng VND,Tiền gửi ký quỹ bằng VND,Tiền gửi ký quỹ bằng VND,504.300,685.197,504300.0,685197.0
Tiền gửi ký quỹ bằng ngoại tệ,Tiền gửi ký quỹ bằng ngoại tệ,Tiền gửi ký quỹ bằng ngoại tệ,30.860,64.754,30860.0,64754.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,350.563,444.599,350563.0,444599.0
Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,103.044,95.722,103044.0,95722.0
Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,247.519,348.877,247519.0,348877.0
Tiền gửi đảm bảo thanh toán khác,Tiền gửi đảm bảo thanh toán khác,Tiền gửi đảm bảo thanh toán khác,612.375,346.353,612375.0,346353.0
Tiền gửi đảm bảo thanh toán khác bằng VND,Tiền gửi đảm bảo thanh toán khác bằng VND,Tiền gửi đảm bảo thanh toán khác bằng VND,611.511,345.585,611511.0,345585.0
Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,864,768,864.0,768.0
,,,454.740.496,427.386.772,454740496.0,427386772.0
