row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,185.564.432,"42,31",160.386.011,"41,34",185564432.0,42.31,160386011.0,41.34
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,90.809.487,"20,70",83.497.088,"21,52",90809487.0,20.7,83497088.0,21.52
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,80.700.354,"18,40",64.079.763,"16,52",80700354.0,18.4,64079763.0,16.52
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.377.939,"1,00",3.800.943,"0,98",4377939.0,1.0,3800943.0,0.98
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,4.161.205,"0,95",4.240.347,"1,09",4161205.0,0.95,4240347.0,1.09
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,2.428.453,"0,55",1.881.015,"0,48",2428453.0,0.55,1881015.0,0.48
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,420.129,"0,10",507.120,"0,13",420129.0,0.1,507120.0,0.13
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,173.165,"0,04",205.438,"0,05",173165.0,0.04,205438.0,0.05
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,171.219,"0,04",354.154,"0,09",171219.0,0.04,354154.0,0.09
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,25.059,"0,01",63.098,"0,02",25059.0,0.01,63098.0,0.02
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",12.271,"0,00",15.494,"0,01",12271.0,0.0,15494.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,1.978,"0,00",1.725,"0,00",1978.0,0.0,1725.0,0.0
Khác,Khác,Khác,2.283.173,"0,52",1.739.826,"0,45",2283173.0,0.52,1739826.0,0.45
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,253.063.345,"57,69",227.543.585,"58,66",253063345.0,57.69,227543585.0,58.66
,,,438.627.777,"100,00",387.929.596,"100,00",438627777.0,100.0,387929596.0,100.0
