row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,27.890.168,34.041.928,27890168.0,34041928.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),22.309.012,31.122.543,22309012.0,31122543.0
Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),5.450.746,2.902.165,5450746.0,2902165.0
Chứng khoán nợ nước ngoài,Chứng khoán nợ nước ngoài,Chứng khoán nợ nước ngoài,130.410,17.220,130410.0,17220.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,6.171,6.152,6171.0,6152.0
Chứng khoán vốn do các tổ chức kinh tétrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tétrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tétrong nước phát hành,5.580,5.580,5580.0,5580.0
Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,591,572,591.0,572.0
,,,27.896.339,34.048.080,27896339.0,34048080.0
Dự phòng rủi ro chứng khoán đầu tưsẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsẵn sàng để bán,(8.246),(9.080),-8246.0,-9080.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(8.246),(9.080),-8246.0,-9080.0
,,,27.888.093,34.039.000,27888093.0,34039000.0
