row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,-,2.400,2.400,,2400.0,2400.0
Số trích lập/(hoàn nhập) trong năm,Số trích lập/(hoàn nhập) trong năm,Số trích lập/(hoàn nhập) trong năm,95.053,(256),94.797,95053.0,-256.0,94797.0
Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,95.053,2.144,97.197,95053.0,2144.0,97197.0
