row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các thành viêncủa Ban lãnh đạoNgân hàng và cáccông ty con,Các thành viêncủa Ban lãnh đạoNgân hàng và cáccông ty con,Các thành viêncủa Ban lãnh đạoNgân hàng và cáccông ty con,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải thu khácPhải trả khác,67.936(291.898)(460)11.990(2.815),68.720(200.127)(460)53(1.442),,,
Các bên liên quandếng các thành viêncủa Ban lãnh đạoNgân hàng và cáccông ty con,Các bên liên quandếng các thành viêncủa Ban lãnh đạoNgân hàng và cáccông ty con,Các bên liên quandếng các thành viêncủa Ban lãnh đạoNgân hàng và cáccông ty con,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải thu khácPhải trả khác,101.619(203.017)(20.210)1.051(5.534),71.678(185.665)(19.650)1.167(2.844),,,
