row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,2.999.016,2.414.535,5.413.551,2999016.0,2414535.0,5413551.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,1.242.861,464.554,1.707.415,1242861.0,464554.0,1707415.0
Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,(172.028),(301),(172.329),-172028.0,-301.0,-172329.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,(28.085),(3.273),(31.358),-28085.0,-3273.0,-31358.0
Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,4.041.764,2.875.515,6.917.279,4041764.0,2875515.0,6917279.0
