row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,48.005.012,87.020.333,48005012.0,87020333.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,983.192,865.668,983192.0,865668.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.099.574,1.212.732,1099574.0,1212732.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,45.922.246,84.941.933,45922246.0,84941933.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,4.965.314,7.829.512,4965314.0,7829512.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,66.327,41.546,66327.0,41546.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,11.445.661,10.955.319,11445661.0,10955319.0
Cam kết khác,Cam kết khác,Cam kết khác,-,325,,325.0
,,,64.482.314,105.847.035,64482314.0,105847035.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(281.144),(620.510),-281144.0,-620510.0
Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,64.201.170,105.226.525,64201170.0,105226525.0
