row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(67.316.015),(47.431.674),,-67316015.0,-47431674.0
Tăng các khoản tiền gửi tại và cho vay các TCTD khác,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi tại và cho vay các TCTD khác,Tăng các khoản tiền gửi tại và cho vay các TCTD khác,,349.881,78.407,,349881.0,78407.0
(Tăng)/giảm các khoản về kinh doanh chứng khoán,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm các khoản về kinh doanh chứng khoán,(Tăng)/giảm các khoản về kinh doanh chứng khoán,,(8.427.255),3.304.346,,-8427255.0,3304346.0
Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,,(217.861),-,,-217861.0,
Tăng các khoản cho vay khách hàng,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(50.495.473),(47.697.765),,-50495473.0,-47697765.0
"Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(1.829.425),(278.925),,-1829425.0,-278925.0
Tăng khác về tài sản hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(6.695.882),(2.837.737),,-6695882.0,-2837737.0
Những thay đổi về nợ phải trả hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,63.576.273,21.381.863,,63576273.0,21381863.0
Tăng các khoản nợ NHNN Việt Nam,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản nợ NHNN Việt Nam,Tăng các khoản nợ NHNN Việt Nam,,9.378.464,379.217,,9378464.0,379217.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,12.467.476,6.947.072,,12467476.0,6947072.0
Tăng/(giảm) tiền gửi của khách hàng,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) tiền gửi của khách hàng,Tăng/(giảm) tiền gửi của khách hàng,,27.353.724,(585.078),,27353724.0,-585078.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,-,127.680,,,127680.0
"(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,(39.103),49.495,,-39103.0,49495.0
Tăng phát hành giấy tờ có giá,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,4.728.128,7.624.351,,4728128.0,7624351.0
Tăng khác về nợ phải trả hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động,Tăng khác về nợ phải trả hoạt động,,9.700.996,6.867.393,,9700996.0,6867393.0
Chi từ các quỹ của Ngân hàng,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của Ngân hàng,Chi từ các quỹ của Ngân hàng,,(13.412),(28.267),,-13412.0,-28267.0
Tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,Tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,15.540.492,(11.879.383),,15540492.0,-11879383.0
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,,(1.142.501),(606.832),,-1142501.0,-606832.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,2.841.841,345.743,,2841841.0,345743.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,-,176.019,,,176019.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,12.466,2.129,,12466.0,2129.0
Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,,1.711.806,(82.941),,1711806.0,-82941.0
