row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,563.786.316.141,487.030.591.956,563786316141.0,487030591956.0
Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,368.921.313.527,346.004.531.282,368921313527.0,346004531282.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",172.478.798.117,116.779.961.364,172478798117.0,116779961364.0
Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,8.321.608.298,6.407.849.650,8321608298.0,6407849650.0
Khác,Khác,Khác,14.064.596.199,17.838.249.660,14064596199.0,17838249660.0
Dài hạn,Dài hạn,Dài hạn,76.720.247.019,104.029.473.910,76720247019.0,104029473910.0
Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,31.997.664.982,48.175.101.674,31997664982.0,48175101674.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",26.850.139.499,28.177.896.281,26850139499.0,28177896281.0
Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,Chi phí thiết kế cửa hàng,4.417.928.401,12.681.905.344,4417928401.0,12681905344.0
Khác,Khác,Khác,13.454.514.137,14.994.570.611,13454514137.0,14994570611.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,640.506.563.160,591.060.065.866,640506563160.0,591060065866.0
