row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,7.035.029.162.732,11.231.685.060.829,7035029162732.0,11231685060829.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,3.509.770.054.002,7.227.058.678.320,3509770054002.0,7227058678320.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,3.042.921.583.614,2.918.296.843.508,3042921583614.0,2918296843508.0
"Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng",2.134.524.071.196,1.160.591.043.309,2134524071196.0,1160591043309.0
Phụ kiện,Phụ kiện,Phụ kiện,1.695.916.652.725,1.349.126.486.481,1695916652725.0,1349126486481.0
Hóa mỹ phẩm,Hóa mỹ phẩm,Hóa mỹ phẩm,1.032.820.436.927,478.473.185.981,1032820436927.0,478473185981.0
"Đồng hồ, mất kính","Đồng hồ, mất kính","Đồng hồ, mất kính",528.292.841.105,573.950.618.899,528292841105.0,573950618899.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,489.281.745.343,786.555.617.315,489281745343.0,786555617315.0
Vật tư lắp đặt,Vật tư lắp đặt,Vật tư lắp đặt,252.039.415.472,146.113.590.466,252039415472.0,146113590466.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,108.365.904.899,181.539.686.893,108365904899.0,181539686893.0
Thề cào,Thề cào,Thề cào,16.831.033.109,19.100.171.315,16831033109.0,19100171315.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,16.379.211.128,5.813.877.959,16379211128.0,5813877959.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,64.191.390.114,117.629.812.609,64191390114.0,117629812609.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.926.363.502.366,26.195.934.673.884,19926363502366.0,26195934673884.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(504.186.049.692),(450.506.237.304),-504186049692.0,-450506237304.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,19.422.177.452.674,25.745.428.436.580,19422177452674.0,25745428436580.0
