row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,347.366.892.884,1.598.413.821.219,(1.494.585.439.732),451.195.274.371,347366892884.0,1598413821219.0,-1494585439732.0,451195274371.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,3.959.293.725,15.074.685.974.039,(14.986.262.564.387),92.382.703.377,3959293725.0,15074685974039.0,-14986262564387.0,92382703377.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,22.293.550.887,508.235.936.154,(441.285.042.848),89.244.444.193,22293550887.0,508235936154.0,-441285042848.0,89244444193.0
Khác,Khác,Khác,1.003.531.614,29.689.565.564,(28.597.650.943),2.095.446.235,1003531614.0,29689565564.0,-28597650943.0,2095446235.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,374.623.269.110,17.211.025.296.976,(16.950.730.697.910),634.917.868.176,374623269110.0,17211025296976.0,-16950730697910.0,634917868176.0
