row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các nhà cung cấp (i),Phải thu từ các nhà cung cấp (i),Phải thu từ các nhà cung cấp (i),647.285.977.095,1.241.677.377.485,647285977095.0,1241677377485.0
- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,66.310.465.706,127.603.956.038,66310465706.0,127603956038.0
- Công ty TNHH Panasonic Việt Nam,- Công ty TNHH Panasonic Việt Nam,- Công ty TNHH Panasonic Việt Nam,55.036.409.639,162.039.890.707,55036409639.0,162039890707.0
- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,43.563.581.572,209.669.080.322,43563581572.0,209669080322.0
- Công ty TNHH Sony Electronics Việt Nam,- Công ty TNHH Sony Electronics Việt Nam,- Công ty TNHH Sony Electronics Việt Nam,23.027.729.813,157.552.930.802,23027729813.0,157552930802.0
- Công ty TNHH Samsung Điện tử Việt Nam Thái Nguyên,- Công ty TNHH Samsung Điện tử Việt Nam Thái Nguyên,- Công ty TNHH Samsung Điện tử Việt Nam Thái Nguyên,6.694.236.506,122.646.595.872,6694236506.0,122646595872.0
- Khác,- Khác,- Khác,452.653.553.859,462.164.923.744,452653553859.0,462164923744.0
Phải thu lãi tiền gửi,Phải thu lãi tiền gửi,Phải thu lãi tiền gửi,317.227.458.614,85.203.204.107,317227458614.0,85203204107.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,30.006.876.759,12.571.421.526,30006876759.0,12571421526.0
Phải thu từ nhân viên,Phải thu từ nhân viên,Phải thu từ nhân viên,9.480.019.353,4.280.229.843,9480019353.0,4280229843.0
Khác,Khác,Khác,26.942.809.689,14.068.119.215,26942809689.0,14068119215.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.030.943.141.510,1.357.800.352.176,1030943141510.0,1357800352176.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Phải thu bên khác,Trong đó: > - Phải thu bên khác,- Phải thu bên khác,1.030.092.008.365,1.357.503.412.461,1030092008365.0,1357503412461.0
- Phải thu bên liên quan(Thuyết minh số 30),Trong đó: > - Phải thu bên liên quan(Thuyết minh số 30),- Phải thu bên liên quan(Thuyết minh số 30),851.133.145,296.939.715,851133145.0,296939715.0
