row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Các khoản chi phí phải trả,Các khoản chi phí phải trả,Các khoản chi phí phải trả,128.839.652.100,74.364.760.471,54.474.891.629,11.154.159.571,128839652100.0,74364760471.0,54474891629.0,11154159571.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,100.837.209.938,90.101.247.456,10.735.962.482,15.074.778.502,100837209938.0,90101247456.0,10735962482.0,15074778502.0
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,42.404.842.716,-,42.404.842.716,-,42404842716.0,,42404842716.0,
Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,15.275.473.866,14.338.104.477,937.369.389,3.024.377.931,15275473866.0,14338104477.0,937369389.0,3024377931.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,(7.374.916),(5.432.073),(1.942.843),(3.363.338),-7374916.0,-5432073.0,-1942843.0,-3363338.0
Khác,Khác,Khác,-,-,-,1.896.011.499,,,,1896011499.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,287.349.803.704,178.798.680.331,,,287349803704.0,178798680331.0,,
Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,,,108.551.123.373,31.145.964.165,,,108551123373.0,31145964165.0
