row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,37.317.233.970.267,35.011.896.908.246,,,37317233970267.0,35011896908246.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,7.347.857.397.925,3.115.236.816.468,,4.0,7347857397925.0,3115236816468.0
111,111,111,1. Tiền,,2.243.274.466.174,2.024.347.938.868,,,2243274466174.0,2024347938868.0
112,112,112,2. Các khoản tương đương tiền,,5.104.582.931.751,1.090.888.877.600,,,5104582931751.0,1090888877600.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,8.057.318.821.918,3.137.000.000.000,,,8057318821918.0,3137000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,8.057.318.821.918,3.137.000.000.000,,5.0,8057318821918.0,3137000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.595.251.018.496,1.815.085.561.979,,,1595251018496.0,1815085561979.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,196.394.545.434,262.268.362.817,,6.0,196394545434.0,262268362817.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,287.913.331.552,195.016.846.986,,7.0,287913331552.0,195016846986.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,80.000.000.000,-,,8.0,80000000000.0,
136,136,136,4. Phải thu ngắn hạn khác,9,1.030.943.141.510,1.357.800.352.176,,9.0,1030943141510.0,1357800352176.0
140,140,140,IV. Hàng tồn kho,10,19.422.177.452.674,25.745.428.436.580,,10.0,19422177452674.0,25745428436580.0
141,141,141,1. Hàng tồn kho,,19.926.363.502.366,26.195.934.673.884,,,19926363502366.0,26195934673884.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(504.186.049.692),(450.506.237.304),,,-504186049692.0,-450506237304.0
150,150,150,V. Tài sản ngắn hạn khác,,894.629.279.254,1.199.146.093.219,,,894629279254.0,1199146093219.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,563.786.316.141,487.030.591.956,,11.0,563786316141.0,487030591956.0
152,152,152,2. Thuế GTGT được khấu trừ,,326.091.275.646,709.225.135.972,,,326091275646.0,709225135972.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,4.751.687.467,2.890.365.291,,,4751687467.0,2890365291.0
200,200,200,B. TÀI SẢN DÀI HẠN,,8.713.645.982.187,6.696.198.636.637,,,8713645982187.0,6696198636637.0
210,210,210,I. Phải thu dài hạn,,439.493.257.757,374.563.598.474,,,439493257757.0,374563598474.0
216,216,216,1. Phải thu dài hạn khác,12,439.493.257.757,374.563.598.474,,12.0,439493257757.0,374563598474.0
220,220,220,II. Tài sản cố định,,7.294.961.666.136,5.403.776.988.921,,,7294961666136.0,5403776988921.0
221,221,221,1. Tài sản cố định hữu hình,13,7.267.319.287.908,5.375.279.172.974,,13.0,7267319287908.0,5375279172974.0
222,222,222,Nguyên giá,,12.963.311.412.901,9.148.455.989.525,,,12963311412901.0,9148455989525.0
223,223,223,Giá trị khấu hao lũy kế,,(5.695.992.124.993),(3.773.176.816.551),,,-5695992124993.0,-3773176816551.0
227,227,227,2. Tài sản cố định vô hình,14,27.642.378.228,28.497.815.947,,14.0,27642378228.0,28497815947.0
228,228,228,Nguyên giá,,35.811.638.200,34.852.200.200,,,35811638200.0,34852200200.0
229,229,229,Giá trị hao mòn lũy kế,,(8.169.259.972),(6.354.384.253),,,-8169259972.0,-6354384253.0
240,240,240,III. Tài sản dở dang dài hạn,,132.620.362.470,87.430.438.310,,,132620362470.0,87430438310.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,15,132.620.362.470,87.430.438.310,,15.0,132620362470.0,87430438310.0
250,250,250,IV. Đầu tư tài chính dài hạn,,52.757.540.273,56.464.479.744,,,52757540273.0,56464479744.0
252,252,252,1. Đầu tư vào công ty liên kết,16,52.757.540.273,56.464.479.744,,16.0,52757540273.0,56464479744.0
260,260,260,V. Tài sản dài hạn khác,,793.813.155.551,773.963.131.188,,,793813155551.0,773963131188.0
261,261,261,1. Chi phí trả trước dài hạn,11,76.720.247.019,104.029.473.910,,11.0,76720247019.0,104029473910.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,28.3,287.349.803.704,178.798.680.331,,283.0,287349803704.0,178798680331.0
269,269,269,3. Lợi thế thương mại,17,429.743.104.828,491.134.976.947,,17.0,429743104828.0,491134976947.0
270,270,270,TỔNG CỘNG TÀI SẢN,,46.030.879.952.454,41.708.095.544.883,,,46030879952454.0,41708095544883.0
