row_label_raw,row_label_full,col_0,31/12/2015 > Giá trịVND,31/12/2015 > Số có khả năng trảnợVND,Thay đổi trong năm > TăngVND,Thay đổi trong năm > GiảmVND,01/01/2015 > Giá trịVND,01/01/2015 > Số có khả năng trảnợVND,numeric__31/12/2015 > Giá trịVND,numeric__31/12/2015 > Số có khả năng trảnợVND,numeric__Thay đổi trong năm > TăngVND,numeric__Thay đổi trong năm > GiảmVND,numeric__01/01/2015 > Giá trịVND,numeric__01/01/2015 > Số có khả năng trảnợVND
Số dư gốc vay các khoản vay dài hạn,Số dư gốc vay các khoản vay dài hạn,Số dư gốc vay các khoản vay dài hạn,777.034.205.472,777.034.205.472,473.489.808.031,68.104.763.966,371.649.161.407,371.649.161.407,777034205472.0,777034205472.0,473489808031.0,68104763966.0,371649161407.0,371649161407.0
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân (i),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân (i),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân (i),768.429.347.072,768.429.347.072,473.489.808.031,61.358.905.926,356.298.444.967,356.298.444.967,768429347072.0,768429347072.0,473489808031.0,61358905926.0,356298444967.0,356298444967.0
Vay cá nhân,Vay cá nhân,Vay cá nhân,7.605.900.000,7.605.900.000,-,6.745.858.040,14.351.758.040,14.351.758.040,7605900000.0,7605900000.0,,6745858040.0,14351758040.0,14351758040.0
Công ty CP đầu tư phát triển nhà Hoàng Hải Phú Quốc,Công ty CP đầu tư phát triển nhà Hoàng Hải Phú Quốc,Công ty CP đầu tư phát triển nhà Hoàng Hải Phú Quốc,998.958.400,998.958.400,-,-,998.958.400,998.958.400,998958400.0,998958400.0,,,998958400.0,998958400.0
Các khoản vay dài hạn đến hạn trả,Các khoản vay dài hạn đến hạn trả,Các khoản vay dài hạn đến hạn trả,(36.131.208.723),(36.131.208.723),-,-,-,-,-36131208723.0,-36131208723.0,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân,(36.131.208.723),(36.131.208.723),-,-,-,-,-36131208723.0,-36131208723.0,,,,
Cộng,Cộng,Cộng,740.902.996.749,740.902.996.749,473.489.808.031,68.104.763.966,371.649.161.407,371.649.161.407,740902996749.0,740902996749.0,473489808031.0,68104763966.0,371649161407.0,371649161407.0
