row_label_raw,row_label_full,Chi phí thuế thu nhập doanh nghiệp hiện hành- Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Năm 2015VND > 64.967.846.455,Năm 2014VND > 36.138.987.892,numeric__Năm 2015VND > 64.967.846.455,numeric__Năm 2014VND > 36.138.987.892
Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,64.967.846.455,36.138.987.892,64967846455.0,36138987892.0
Chi phí thuế thu nhập doanh nghiệp hoãn lại- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,Chi phí thuế thu nhập doanh nghiệp hoãn lại- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,Chi phí thuế thu nhập doanh nghiệp hoãn lại- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,(3.926.673.411),(964.818.152),-3926673411.0,-964818152.0
Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,(3.926.673.411),(964.818.152),-3926673411.0,-964818152.0
