row_label_raw,row_label_full,Ông Đoàn Văn Bình,Chủ tịch,numeric__Chủ tịch
Bà Phạm Thị Mai Lan,Bà Phạm Thị Mai Lan,Bà Phạm Thị Mai Lan,Phó Chủ tịch,
Ông Tạ Văn Tổ,Ông Tạ Văn Tổ,Ông Tạ Văn Tổ,Thành viên,
Bà Vũ Thị Lan Anh,Bà Vũ Thị Lan Anh,Bà Vũ Thị Lan Anh,Thành viên,
Ông Lưu Đức Quang,Ông Lưu Đức Quang,Ông Lưu Đức Quang,Thành viên (bổ nhiệm ngày 25 tháng 03 năm 2015),
Ông Đỗ Hiệp Hòa,Ông Đỗ Hiệp Hòa,Ông Đỗ Hiệp Hòa,Thành viên (miễn nhiệm ngày 25 tháng 03 năm 2015),
