row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
- Kinh phí công đoàn;,a) Ngắn hạn > - Kinh phí công đoàn;,- Kinh phí công đoàn;,390.504.130,226.316.834,390504130.0,226316834.0
"- Nhận ký quỹ, ký cược ngắn hạn;","a) Ngắn hạn > - Nhận ký quỹ, ký cược ngắn hạn;","- Nhận ký quỹ, ký cược ngắn hạn;",419.352.042,10.000.000.000,419352042.0,10000000000.0
"- Cổ tức, lợi nhuận phải trả;","a) Ngắn hạn > - Cổ tức, lợi nhuận phải trả;","- Cổ tức, lợi nhuận phải trả;",12.000.000.000,-,12000000000.0,
- Công ty TNHH bắt động sản Đảo Vàng,a) Ngắn hạn > - Công ty TNHH bắt động sản Đảo Vàng,- Công ty TNHH bắt động sản Đảo Vàng,32.732.580.608,-,32732580608.0,
- Công ty cổ phần đầu tư TM DV Đức Trí Tín,a) Ngắn hạn > - Công ty cổ phần đầu tư TM DV Đức Trí Tín,- Công ty cổ phần đầu tư TM DV Đức Trí Tín,13.000.000.000,-,13000000000.0,
"- Các khoản phải trả, phải nộp khác.","a) Ngắn hạn > - Các khoản phải trả, phải nộp khác.","- Các khoản phải trả, phải nộp khác.",422.161.026,16.288.402.187,422161026.0,16288402187.0
Cộng,a) Ngắn hạn > Cộng,Cộng,58.964.597.806,26.514.719.021,58964597806.0,26514719021.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
"- Nhận ký quỹ, ký cược dài hạn","b) Dài hạn > - Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn",3.546.743.576,-,3546743576.0,
- Phi bảo trì dự án Chi Đông,b) Dài hạn > - Phi bảo trì dự án Chi Đông,- Phi bảo trì dự án Chi Đông,1.315.788.903,-,1315788903.0,
"- Các khoản phải trả, phải nộp khác.","b) Dài hạn > - Các khoản phải trả, phải nộp khác.","- Các khoản phải trả, phải nộp khác.",985.730.874,3.468.010.302,985730874.0,3468010302.0
Cộng,b) Dài hạn > Cộng,Cộng,5.848.263.353,3.468.010.302,5848263353.0,3468010302.0
