row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành năm trước mang sang (không gồm cổ phiếu quỹ) > Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức ngày 20/5/2016 (không bao gồm cổ phiếu quỹ),Năm 2016 > 118.195.311 > 35.457.684,Năm 2015 > 118.195.311 > 35.457.684,numeric__Năm 2016 > 118.195.311 > 35.457.684,numeric__Năm 2015 > 118.195.311 > 35.457.684
Ảnh hưởng của cổ phiếu phát hành thêm cho người lao động,Ảnh hưởng của cổ phiếu phát hành thêm cho người lao động,Ảnh hưởng của cổ phiếu phát hành thêm cho người lao động,2.045.876,-,2045876.0,
Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,155.698.871,153.652.995,155698871.0,153652995.0
