row_label_raw,row_label_full,col_0,Năm 2016,Năm 2016_1,Năm 2015,Năm 2015_1,numeric__Năm 2016,numeric__Năm 2016_1,numeric__Năm 2015,numeric__Năm 2015_1
,,,Số lượng cổ phiếu,Vốn góp của chủ sở hữu,Số lượng cổ phiếu,Vốn góp của chủ sở hữu,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,141.015.252,1.410.152.520.000,117.513.304,1.175.133.040.000,141015252.0,1410152520000.0,117513304.0,1175133040000.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,46.534.121,465.341.210.000,23.501.948,235.019.480.000,46534121.0,465341210000.0,23501948.0,235019480000.0
- Trả cổ tức bằng cổ phiếu,- Trả cổ tức bằng cổ phiếu,- Trả cổ tức bằng cổ phiếu,42.303.666,423.036.660.000,23.501.948,235.019.480.000,42303666.0,423036660000.0,23501948.0,235019480000.0
- Phát hành cho người lao động,- Phát hành cho người lao động,- Phát hành cho người lao động,4.230.455,42.304.550.000,-,-,4230455.0,42304550000.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,187.549.373,1.875.493.730.000,141.015.252,1.410.152.520.000,187549373.0,1875493730000.0,141015252.0,1410152520000.0
