row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,LNST chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối,numeric__Cộng
Số dư tại 01/01/2015,Số dư tại 01/01/2015,Số dư tại 01/01/2015,1.175.133.040.000,227.419.225.906,(834.457.318.216),268.262.302.694,898.705.644.833,1.735.062.895.217,1175133040000.0,227419225906.0,-834457318216.0,268262302694.0,898705644833.0,1735062895217.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,235.019.480.000,-,-,54.210.000.000,1.230.065.108.947,1.519.294.588.947,235019480000.0,,,54210000000.0,1230065108947.0,1519294588947.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,-,646.642.788.000,646.642.788.000,,,,,646642788000.0,646642788000.0
Số dư tại 31/12/2015,Số dư tại 31/12/2015,Số dư tại 31/12/2015,1.410.152.520.000,227.419.225.906,(834.457.318.216),322.472.302.694,1.482.127.965.780,2.607.714.696.164,1410152520000.0,227419225906.0,-834457318216.0,322472302694.0,1482127965780.0,2607714696164.0
Số dư tại 01/01/2016,Số dư tại 01/01/2016,Số dư tại 01/01/2016,1.410.152.520.000,227.419.225.906,(834.457.318.216),322.472.302.694,1.482.127.965.780,2.607.714.696.164,1410152520000.0,227419225906.0,-834457318216.0,322472302694.0,1482127965780.0,2607714696164.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,465.341.210.000,60.960.856.550,-,61.500.000.000,1.409.876.421.116,1.997.678.487.666,465341210000.0,60960856550.0,,61500000000.0,1409876421116.0,1997678487666.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,30.000.000,-,-,694.147.292.947,694.177.292.947,,30000000.0,,,694147292947.0,694177292947.0
Số dư tại 31/12/2016,Số dư tại 31/12/2016,Số dư tại 31/12/2016,1.875.493.730.000,288.350.082.456,(834.457.318.216),383.972.302.694,2.197.857.093.949,3.911.215.890.883,1875493730000.0,288350082456.0,-834457318216.0,383972302694.0,2197857093949.0,3911215890883.0
