row_label_raw,row_label_full,col_0,31/12/2016VND,01/01/2016VND,numeric__31/12/2016VND,numeric__01/01/2016VND
Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Các khoản phải thu khách hàng > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,4.979.983.836,11.231.930.049,4979983836.0,11231930049.0
Công ty Cổ phần Xây dựng C.E.O,Các khoản phải thu khách hàng > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,6.923.842,345.662.768,6923842.0,345662768.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản phải thu khách hàng > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,-,86.137.017,,86137017.0
Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,Các khoản phải thu khách hàng > Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,1.770.180.000,-,1770180000.0,
Công ty Cổ phần Du lịch C.E.O,Các khoản phải thu khách hàng > Công ty Cổ phần Du lịch C.E.O,Công ty Cổ phần Du lịch C.E.O,130.993.455,-,130993455.0,
Đỗ Văn Tiến,Các khoản phải thu khách hàng > Đỗ Văn Tiến,Đỗ Văn Tiến,2.837.466.900,-,2837466900.0,
Cộng,Các khoản phải thu khách hàng > Cộng,Cộng,9.725.548.033,11.663.729.834,9725548033.0,11663729834.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Các khoản phải thu khác > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,64.971.617.500,18.000.000.000,64971617500.0,18000000000.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản phải thu khác > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,-,100.000.000,,100000000.0
Công ty Cổ phần Xây dựng C.E.O,Các khoản phải thu khác > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,1.351.156,-,1351156.0,
Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,Các khoản phải thu khác > Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,10.196.667,-,10196667.0,
Công ty Cổ phần Du lịch C.E.O,Các khoản phải thu khác > Công ty Cổ phần Du lịch C.E.O,Công ty Cổ phần Du lịch C.E.O,19.560.359,-,19560359.0,
Cộng,Các khoản phải thu khác > Cộng,Cộng,65.002.725.682,18.100.000.000,65002725682.0,18100000000.0
Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,,
Công ty Cổ phần Xây dựng C.E.O,Các khoản phải trả người bán > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,-,9.003.887.549,,9003887549.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản phải trả người bán > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,-,3.436.948,,3436948.0
Công ty Cổ phần Du lịch C.E.O,Các khoản phải trả người bán > Công ty Cổ phần Du lịch C.E.O,Công ty Cổ phần Du lịch C.E.O,590.564.694,-,590564694.0,
Cộng,Các khoản phải trả người bán > Cộng,Cộng,590.564.694,9.007.324.497,590564694.0,9007324497.0
Các khoản trả trước cho người bán,Các khoản trả trước cho người bán,Các khoản trả trước cho người bán,Các khoản trả trước cho người bán,Các khoản trả trước cho người bán,,
Công ty Cổ phần Xây dựng C.E.O,Các khoản trả trước cho người bán > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,28.685.099.375,-,28685099375.0,
Cộng,Các khoản trả trước cho người bán > Cộng,Cộng,28.685.099.375,-,28685099375.0,
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,,
Công ty TNHH C.E.O Quốc tế,Các khoản phải trả khác > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,86.700.000.000,86.700.000.000,86700000000.0,86700000000.0
Trường Cao đẳng Đại Việt,Các khoản phải trả khác > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,3.142.499.999,-,3142499999.0,
Cộng,Các khoản phải trả khác > Cộng,Cộng,89.842.499.999,86.700.000.000,89842499999.0,86700000000.0
Các khoản vay,Các khoản vay,Các khoản vay,Các khoản vay,Các khoản vay,,
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản vay > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,1.600.000.000,1.600.000.000,1600000000.0,1600000000.0
Trường Cao đẳng Đại Việt,Các khoản vay > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,-,31.000.000.000,,31000000000.0
Cộng,Các khoản vay > Cộng,Cộng,1.600.000.000,32.600.000.000,1600000000.0,32600000000.0
