row_label_raw,row_label_full,col_0,Năm 2016VND,Năm 2015VND,numeric__Năm 2016VND,numeric__Năm 2015VND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,150.837.138.802,106.483.986.430,150837138802.0,106483986430.0
Hoạt động kinh doanh nhà ở xã hội thuế suấtTNDN 10%,Hoạt động kinh doanh nhà ở xã hội thuế suấtTNDN 10%,Hoạt động kinh doanh nhà ở xã hội thuế suấtTNDN 10%,(5.007.273.751),(341.603.280),-5007273751.0,-341603280.0
Hoạt động sản xuất kinh doanh không ưu đãi,Hoạt động sản xuất kinh doanh không ưu đãi,Hoạt động sản xuất kinh doanh không ưu đãi,155.844.412.553,106.825.589.710,155844412553.0,106825589710.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,,
Các khoản điều chỉnh tăng,Điều chỉnh cho thu nhập chịu thuế > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,3.027.893.143,2.046.411.634,3027893143.0,2046411634.0
Chi phí khấu hao không được trìe,Điều chỉnh cho thu nhập chịu thuế > Chi phí khấu hao không được trìe,Chi phí khấu hao không được trìe,621.560.991,702.579.089,621560991.0,702579089.0
Chi phí lãi vay vượt quá lãi suất cơ bản,Điều chỉnh cho thu nhập chịu thuế > Chi phí lãi vay vượt quá lãi suất cơ bản,Chi phí lãi vay vượt quá lãi suất cơ bản,-,70.069.524,,70069524.0
Chi phí không được khấu trìe khác,Điều chỉnh cho thu nhập chịu thuế > Chi phí không được khấu trìe khác,Chi phí không được khấu trìe khác,2.406.332.152,1.273.763.021,2406332152.0,1273763021.0
Các khoản điều chỉnh giảm,Điều chỉnh cho thu nhập chịu thuế > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(60.885.000.000),(34.030.500.000),-60885000000.0,-34030500000.0
Doanh thu từ cổ tức,Điều chỉnh cho thu nhập chịu thuế > Doanh thu từ cổ tức,Doanh thu từ cổ tức,(60.885.000.000),(34.030.500.000),-60885000000.0,-34030500000.0
Tổng thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế > Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,92.980.031.945,74.499.898.064,92980031945.0,74499898064.0
Thu nhập chịu thuế suất 10%,Điều chỉnh cho thu nhập chịu thuế > Thu nhập chịu thuế suất 10%,Thu nhập chịu thuế suất 10%,(4.965.192.054),(271.192.878),-4965192054.0,-271192878.0
Thu nhập chịu thuế suất không ưu đãi,Điều chỉnh cho thu nhập chịu thuế > Thu nhập chịu thuế suất không ưu đãi,Thu nhập chịu thuế suất không ưu đãi,97.945.223.999,74.771.090.942,97945223999.0,74771090942.0
Thu nhập chịu thuế suất không ưu đãi sau khi chuyển lỗhoạt động ưu đãi,Điều chỉnh cho thu nhập chịu thuế > Thu nhập chịu thuế suất không ưu đãi sau khi chuyển lỗhoạt động ưu đãi,Thu nhập chịu thuế suất không ưu đãi sau khi chuyển lỗhoạt động ưu đãi,92.980.031.945,74.499.898.064,92980031945.0,74499898064.0
Thuế suất,Điều chỉnh cho thu nhập chịu thuế > Thuế suất,Thuế suất,20%,22%,0.2,0.22
Thuế thu nhập doanh nghiệp,Điều chỉnh cho thu nhập chịu thuế > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,18.596.006.389,16.389.977.574,18596006389.0,16389977574.0
Điều chỉnh giảm thuế TNDN sau Biên bản đối chiếu vớicơ quan thuế,Điều chỉnh cho thu nhập chịu thuế > Điều chỉnh giảm thuế TNDN sau Biên bản đối chiếu vớicơ quan thuế,Điều chỉnh giảm thuế TNDN sau Biên bản đối chiếu vớicơ quan thuế,(903.965),-,-903965.0,
Chi phí thuế thu nhập doanh nghiệp hoãn lại,Điều chỉnh cho thu nhập chịu thuế > Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,-,48.339.275,,48339275.0
Chi phí thuế TNDN hiện hành,Điều chỉnh cho thu nhập chịu thuế > Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,18.595.102.424,16.438.316.849,18595102424.0,16438316849.0
