row_label_raw,row_label_full,col_0,Năm 2016VND,Năm 2015VND,numeric__Năm 2016VND,numeric__Năm 2015VND
Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Cổ tức nhận được > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,54.000.000.000,32.628.000.000,54000000000.0,32628000000.0
Công ty Cổ phần Xây dựng C.E.O,Cổ tức nhận được > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,2.295.000.000,382.500.000,2295000000.0,382500000.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Cổ tức nhận được > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,4.590.000.000,1.020.000.000,4590000000.0,1020000000.0
Cộng,Cổ tức nhận được > Cộng,Cộng,60.885.000.000,34.030.500.000,60885000000.0,34030500000.0
Góp vốn vào Công ty con,Góp vốn vào Công ty con,Góp vốn vào Công ty con,Góp vốn vào Công ty con,Góp vốn vào Công ty con,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Góp vốn vào Công ty con > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,-,116.400.000.000,,116400000000.0
Công ty Cổ phần Xây dựng C.E.O,Góp vốn vào Công ty con > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,-,7.650.000.000,,7650000000.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Góp vốn vào Công ty con > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,-,17.850.000.000,,17850000000.0
Công ty Cổ phần Du lịch C.E.O,Góp vốn vào Công ty con > Công ty Cổ phần Du lịch C.E.O,Công ty Cổ phần Du lịch C.E.O,10.200.000.000,-,10200000000.0,
Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,Góp vốn vào Công ty con > Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,225.181.028.803,-,225181028803.0,
Công TNHH Một thành viên Dịch vụ bảo vệ C.E.O,Góp vốn vào Công ty con > Công TNHH Một thành viên Dịch vụ bảo vệ C.E.O,Công TNHH Một thành viên Dịch vụ bảo vệ C.E.O,2.000.000.000,-,2000000000.0,
Công ty TNHH Một thành viên Khách sạn và Nghị dưỡng C.E.O,Góp vốn vào Công ty con > Công ty TNHH Một thành viên Khách sạn và Nghị dưỡng C.E.O,Công ty TNHH Một thành viên Khách sạn và Nghị dưỡng C.E.O,20.000.000.000,-,20000000000.0,
Cộng,Góp vốn vào Công ty con > Cộng,Cộng,257.381.028.803,141.900.000.000,257381028803.0,141900000000.0
Bán tài sản cố định,Bán tài sản cố định,Bán tài sản cố định,Bán tài sản cố định,Bán tài sản cố định,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Bán tài sản cố định > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,4.439.816.336,-,4439816336.0,
Cộng,Bán tài sản cố định > Cộng,Cộng,4.439.816.336,-,4439816336.0,
Tiền thu từ bán tài sản cố định,Tiền thu từ bán tài sản cố định,Tiền thu từ bán tài sản cố định,Tiền thu từ bán tài sản cố định,Tiền thu từ bán tài sản cố định,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Tiền thu từ bán tài sản cố định > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,4.883.797.970,-,4883797970.0,
Cộng,Tiền thu từ bán tài sản cố định > Cộng,Cộng,4.883.797.970,-,4883797970.0,
