row_label_raw,row_label_full,"Vay ngân hàng, tổ chức kinh tế- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân (*)",31/12/2016 > Giá trịVND > 184.292.021.208,31/12/2016 > Số có khả năng trợVND > 184.292.021.208,Trong năm > TăngVND > 37.015.534.728,Trong năm > GiảmVND > 60.310.958.400 > 28.312.000.000,01/01/2016 > Giá trịVND > 207.587.444.880 > 175.588.486.480,01/01/2016 > Số có khả năng trợVND > 207.587.444.880 > 175.588.486.480,numeric__31/12/2016 > Giá trịVND > 184.292.021.208,numeric__31/12/2016 > Số có khả năng trợVND > 184.292.021.208,numeric__Trong năm > TăngVND > 37.015.534.728,numeric__Trong năm > GiảmVND > 60.310.958.400 > 28.312.000.000,numeric__01/01/2016 > Giá trịVND > 207.587.444.880 > 175.588.486.480,numeric__01/01/2016 > Số có khả năng trợVND > 207.587.444.880 > 175.588.486.480
- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,-,-,-,998.958.400,998.958.400,998.958.400,,,,998958400.0,998958400.0,998958400.0
- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,-,-,-,31.000.000.000,31.000.000.000,31.000.000.000,,,,31000000000.0,31000000000.0,31000000000.0
- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,- Công ty Cổ phần đầu tư phát triển nhà Hoàng Hải Phú Quốc- Trường Cao đẳng Đại ViệtVay cá nhân,-,-,-,7.605.900.000,7.605.900.000,7.605.900.000,,,,7605900000.0,7605900000.0,7605900000.0
Cộng,Cộng,Cộng,184.292.021.208,184.292.021.208,37.015.534.728,67.916.858.400,215.193.344.880,215.193.344.880,184292021208.0,184292021208.0,37015534728.0,67916858400.0,215193344880.0,215193344880.0
Các khoản vay dài hạn đến hạn trả- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân(Trình bày tại mục vay và nợ ngắn hạn - Thuyết minh số V.18),Các khoản vay dài hạn đến hạn trả- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân(Trình bày tại mục vay và nợ ngắn hạn - Thuyết minh số V.18),Các khoản vay dài hạn đến hạn trả- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân(Trình bày tại mục vay và nợ ngắn hạn - Thuyết minh số V.18),(48.612.000.000)(48.612.000.000),(48.612.000.000)(48.612.000.000),-,-,(36.131.208.723)(36.131.208.723),(36.131.208.723)(36.131.208.723),,,,,,
Tổng cộng,Các khoản vay dài hạn đến hạn trả- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân(Trình bày tại mục vay và nợ ngắn hạn - Thuyết minh số V.18) > Tổng cộng,Tổng cộng,135.680.021.208,135.680.021.208,,,179.062.136.157,179.062.136.157,135680021208.0,135680021208.0,,,179062136157.0,179062136157.0
