row_label_raw,row_label_full,col_0,31/12/2016VND,01/01/2016VND,numeric__31/12/2016VND,numeric__01/01/2016VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
Chi phí công cụ dụng cụ,a) Ngắn hạn > Chi phí công cụ dụng cụ,Chi phí công cụ dụng cụ,2.318.182,10.535.450,2318182.0,10535450.0
Chi phí bảo hiểm,a) Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,66.323.687,37.999.406,66323687.0,37999406.0
Chi phí trả trước ngắn hạn khác,a) Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,36.525.000,47.050.243,36525000.0,47050243.0
Cộng,a) Ngắn hạn > Cộng,Cộng,105.166.869,95.585.099,105166869.0,95585099.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Trả trước tiền thuê cho Công ty Lạc Việt,b) Dài hạn > Trả trước tiền thuê cho Công ty Lạc Việt,Trả trước tiền thuê cho Công ty Lạc Việt,4.526.696.493,4.641.296.409,4526696493.0,4641296409.0
Trả trước tiền thuê văn phòng cho Tổng Công ty Cổ phần,b) Dài hạn > Trả trước tiền thuê văn phòng cho Tổng Công ty Cổ phần,Trả trước tiền thuê văn phòng cho Tổng Công ty Cổ phần,2.084.522.608,2.763.552.856,2084522608.0,2763552856.0
Xây lắp Đầu khí Việt Nam,Xây lắp Đầu khí Việt Nam,Xây lắp Đầu khí Việt Nam,Xây lắp Đầu khí Việt Nam,Xây lắp Đầu khí Việt Nam,,
Công ty Cổ phần địa ốc dầu khí,Xây lắp Đầu khí Việt Nam > Công ty Cổ phần địa ốc dầu khí,Công ty Cổ phần địa ốc dầu khí,834.732.612,1.105.456.704,834732612.0,1105456704.0
"Công cụ, dụng cụ xuất dùng","Xây lắp Đầu khí Việt Nam > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",1.087.139.203,643.357.436,1087139203.0,643357436.0
Chi phí trả trước dài hạn khác,Xây lắp Đầu khí Việt Nam > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,1.401.678.196,1.384.002.673,1401678196.0,1384002673.0
Cộng,Xây lắp Đầu khí Việt Nam > Cộng,Cộng,9.934.769.112,10.537.666.078,9934769112.0,10537666078.0
