row_label_raw,row_label_full,Doanh thu tài chính,222.551.445.335,(17.064.148.551),205.487.296.784,numeric__222.551.445.335,numeric__(17.064.148.551),numeric__205.487.296.784
Chi phí quản lý,Chi phí quản lý,Chi phí quản lý,,,,,,
doanh nghiệp,Chi phí quản lý > doanh nghiệp,doanh nghiệp,(178.058.544.462),4.482.172.131,(173.576.372.331),-178058544462.0,4482172131.0,-173576372331.0
Lợi nhuận sau thuế TNDN,Chi phí quản lý > Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,220.046.086.158,(12.581.976.420),207.464.109.738,220046086158.0,-12581976420.0,207464109738.0
Lợi nhuận sau thuế của cổ đông công ty mẹ,Chi phí quản lý > Lợi nhuận sau thuế của cổ đông công ty mẹ,Lợi nhuận sau thuế của cổ đông công ty mẹ,214.578.936.383,(12.581.970.080),201.996.966.303,214578936383.0,-12581970080.0,201996966303.0
Lỗ sau thuế của cổ đông không kiểm soát,Chi phí quản lý > Lỗ sau thuế của cổ đông không kiểm soát,Lỗ sau thuế của cổ đông không kiểm soát,5.467.149.775,-,5.467.149.775,5467149775.0,,5467149775.0
