row_label_raw,row_label_full,col_0,Số lượng,Số lượng_1,numeric__Số lượng,numeric__Số lượng_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,339.222.675,339.222.675,339222675.0,339222675.0
Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,339.222.675,339.222.675,339222675.0,339222675.0
Cổ phiếu được mua lại (cổ phiếu quỹ)Cổ phiếu phổ thông,Cổ phiếu được mua lại (cổ phiếu quỹ)Cổ phiếu phổ thông,Cổ phiếu được mua lại (cổ phiếu quỹ)Cổ phiếu phổ thông,-,1.189,,1189.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,339.222.675,339.221.486,339222675.0,339221486.0
