row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,39.332.160.577,32.149.303.714,7.182.856.863,(19.503.010.413),39332160577.0,32149303714.0,7182856863.0,-19503010413.0
Dự phòng giảm giá đầu từ vào các công ty con và các công ty liên kết,Dự phòng giảm giá đầu từ vào các công ty con và các công ty liên kết,Dự phòng giảm giá đầu từ vào các công ty con và các công ty liên kết,(23.327.724.418),(25.124.428.774),1.796.704.356,(5.218.692.377),-23327724418.0,-25124428774.0,1796704356.0,-5218692377.0
Chênh lệch giá trị hợp lý trong hợp nhất kinh doanh,Chênh lệch giá trị hợp lý trong hợp nhất kinh doanh,Chênh lệch giá trị hợp lý trong hợp nhất kinh doanh,(101.161.030.113),(101.161.030.112),-,-,-101161030113.0,-101161030112.0,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(85.156.593.954),(94.136.155.172),,,-85156593954.0,-94136155172.0,,
Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,8.979.561.219,(24.721.702.790),,,8979561219.0,-24721702790.0
