row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước (Trình bày lại – Thuyết minh số 38),numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Trình bày lại – Thuyết minh số 38)
60,60,60,18. Lợi nhuận sau thuế TNDN,,277.978.175.215,207.464.116.078,,,277978175215.0,207464116078.0
61,61,61,19. Lợi nhuận sau thuế của cổ đông công ty mẹ,26.1,274.252.409.056,201.996.966.303,,261.0,274252409056.0,201996966303.0
62,62,62,20. Lãi sau thuế của cổ đông không kiểm soát,27,3.725.766.159,5.467.149.775,,27.0,3725766159.0,5467149775.0
70,70,70,21. Lãi cơ bán trên cổ phiếu,36,749,555,,36.0,749.0,555.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,36,749,555,,36.0,749.0,555.0
