row_label_raw,row_label_full,Số đầu năm,Năm nay > 11.641.012.334,VNDNăm trước > 4.608.751.180,numeric__Năm nay > 11.641.012.334,numeric__VNDNăm trước > 4.608.751.180
Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,13.811.325.291,22.012.493.690,13811325291.0,22012493690.0
Giảm do hợp nhất kinh doanh,Giảm do hợp nhất kinh doanh,Giảm do hợp nhất kinh doanh,-,(1.034.078.468),,-1034078468.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(10.475.922.811),(13.946.154.068),-10475922811.0,-13946154068.0
Số cuối năm,Số cuối năm,Số cuối năm,14.976.414.814,11.641.012.334,14976414814.0,11641012334.0
