row_label_raw,row_label_full,col_0,Số suối năm,VND Số đầu năm,numeric__Số suối năm,numeric__VND Số đầu năm
Phải trả bên khác:,Phải trả bên khác:,Phải trả bên khác:,132.777.624.590,197.660.936.505,132777624590.0,197660936505.0
- Công ty TNHH Đầu tư Xây dựng và Thương mại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng và Thương mại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng và Thương mại Thuận Việt,25.817.779.167,59.943.232.278,25817779167.0,59943232278.0
- Công ty TNHH MTV Xây dựng Bình Minh,- Công ty TNHH MTV Xây dựng Bình Minh,- Công ty TNHH MTV Xây dựng Bình Minh,19.548.328.056,-,19548328056.0,
- Ngân hàng TMCP Sài Gòn Thương Tín,- Ngân hàng TMCP Sài Gòn Thương Tín,- Ngân hàng TMCP Sài Gòn Thương Tín,-,31.900.000.000,,31900000000.0
- Khác,- Khác,- Khác,87.411.517.367,105.817.704.227,87411517367.0,105817704227.0
Phải trả bên liên quan (Thuyết minh số 35),Phải trả bên liên quan (Thuyết minh số 35),Phải trả bên liên quan (Thuyết minh số 35),18.212.323.220,141.406.642.410,18212323220.0,141406642410.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,150.989.947.810,339.067.578.915,150989947810.0,339067578915.0
