row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2019 VND,1/1/2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2019 VND,numeric__1/1/2019 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,24.458.549.292.502,19.079.292.916.555,100.0,,24458549292502.0,19079292916555.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,5.364.049.804.580,7.164.923.007.451,110.0,5.0,5364049804580.0,7164923007451.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,3.823.871.167.200,3.648.963.007.451,111.0,,3823871167200.0,3648963007451.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,1.540.178.637.380,3.515.960.000.000,112.0,,1540178637380.0,3515960000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,1.144.756.800.000,816.900.000.000,120.0,,1144756800000.0,816900000000.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,6(a),990.000.000.000,990.000.000.000,121.0,,990000000000.0,990000000000.0
Dự phòng giảm giá chứng khoán kinh doanh,TÀI SẢN > Dự phòng giảm giá chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,122,6(a),(555.000.000.000),(174.500.000.000),122.0,,-555000000000.0,-174500000000.0
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,123,6(c),709.756.800.000,1.400.000.000,123.0,,709756800000.0,1400000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,16.755.814.490.657,10.272.635.073.584,130.0,,16755814490657.0,10272635073584.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,7,7.614.990.981.534,2.910.376.745.299,131.0,7.0,7614990981534.0,2910376745299.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,187.271.445.833,129.927.091.931,132.0,,187271445833.0,129927091931.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,8(a),499.482.168.000,499.804.692.000,135.0,,499482168000.0,499804692000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,9(a),8.454.069.895.290,6.732.526.544.354,136.0,,8454069895290.0,6732526544354.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,10,747.898.679.837,468.729.305.585,140.0,10.0,747898679837.0,468729305585.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,446.029.517.428,356.105.529.935,150.0,,446029517428.0,356105529935.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,14(a),382.337.666.788,299.977.931.264,151.0,,382337666788.0,299977931264.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,533.971.429,976.845.974,152.0,,533971429.0,976845974.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,16(b),63.157.879.211,55.150.752.697,153.0,,63157879211.0,55150752697.0
Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),TÀI SẢN > Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),200,,24.400.204.516.009,20.006.886.184.114,200.0,,24400204516009.0,20006886184114.0
Các khoản phải thu dài hạn,TÀI SẢN > Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,14.969.725.059.773,10.577.336.637.830,210.0,,14969725059773.0,10577336637830.0
Trả trước cho người bán dài hạn,TÀI SẢN > Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,212,,-,701.500.000.000,212.0,,,701500000000.0
Phải thu về cho vay dài hạn,TÀI SẢN > Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,8(b),701.500.000.000,-,215.0,,701500000000.0,
Phải thu dài hạn khác,TÀI SẢN > Phải thu dài hạn khác,Phải thu dài hạn khác,216,9(b),14.268.225.059.773,9.875.836.637.830,216.0,,14268225059773.0,9875836637830.0
