row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND,numeric__31/12/2019VND,numeric__1/1/2019VND
Các bên liên quan,Các bên liên quan,Các bên liên quan,Các bên liên quan,Các bên liên quan,,
"Các khoản phải trả cho Thai Vietjet Air Joint Stock Co., Ltd., một công ty liên kết","Các bên liên quan > Các khoản phải trả cho Thai Vietjet Air Joint Stock Co., Ltd., một công ty liên kết","Các khoản phải trả cho Thai Vietjet Air Joint Stock Co., Ltd., một công ty liên kết",314.047.624.600,12.717.070.372,314047624600.0,12717070372.0
Cổ tức phải trả cho các cổ đông,Các bên liên quan > Cổ tức phải trả cho các cổ đông,Cổ tức phải trả cho các cổ đông,57.789.721.550,59.290.521.050,57789721550.0,59290521050.0
"Phí tư vấn phải trả cho Công ty Cổ phần Sovico, một bên liên quan","Các bên liên quan > Phí tư vấn phải trả cho Công ty Cổ phần Sovico, một bên liên quan","Phí tư vấn phải trả cho Công ty Cổ phần Sovico, một bên liên quan",8.853.598.721,7.306.110.821,8853598721.0,7306110821.0
"Các khoản phải trả cho Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh, một bên liên quan","Các bên liên quan > Các khoản phải trả cho Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh, một bên liên quan","Các khoản phải trả cho Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh, một bên liên quan",-,889.221.668,,889221668.0
Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,Các bên thứ ba,,
Lệ phí sân bay phải trả,Các bên thứ ba > Lệ phí sân bay phải trả,Lệ phí sân bay phải trả,1.054.454.791.926,959.306.960.036,1054454791926.0,959306960036.0
Đặt cọc ngắn hạn đã nhận,Các bên thứ ba > Đặt cọc ngắn hạn đã nhận,Đặt cọc ngắn hạn đã nhận,163.669.310.988,487.358.535.248,163669310988.0,487358535248.0
Phải trả ngắn hạn khác,Các bên thứ ba > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,21.019.571.139,58.191.570.066,21019571139.0,58191570066.0
,,,1.619.834.618.924,1.585.059.989.261,1619834618924.0,1585059989261.0
