row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2019 VND,1/1/2019 VND,numeric__Thuyết minh,numeric__31/12/2019 VND,numeric__1/1/2019 VND
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,
"Thai Vietjet Air Joint Stock Co., Ltd.","Công ty liên kết > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",(i),1.092.199.590.330,412.080.273.720,,1092199590330.0,412080273720.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,
Angelica Holding Limited,Các bên liên quan khác > Angelica Holding Limited,Angelica Holding Limited,(ii),2.820.220.496.340,-,,2820220496340.0,
"World Go International Co., Ltd","Các bên liên quan khác > World Go International Co., Ltd","World Go International Co., Ltd",(iii),42.361.233.011,38.456.118.847,,42361233011.0,38456118847.0
Apricot Aircraft Company (Ireland) 8605 Limited,Các bên liên quan khác > Apricot Aircraft Company (Ireland) 8605 Limited,Apricot Aircraft Company (Ireland) 8605 Limited,(iii),857.241.126,299.279.375.000,,857241126.0,299279375000.0
Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Các bên liên quan khác > Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,(iii),-,8.186.200,,,8186200.0
Công ty Cổ phần Du lịch Bắc Mỹ An,Các bên liên quan khác > Công ty Cổ phần Du lịch Bắc Mỹ An,Công ty Cổ phần Du lịch Bắc Mỹ An,(iii),-,25.738.288,,,25738288.0
